UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
3,Haptic,0,-0.04795114,0.07548718,0.1535901,87.03562,179.7692,296.4197,True,1,0,0,-1,0.003186817,-1.143664E-06,0.002987184,-0.001110196
3,Haptic,0.01132393,-0.04792322,0.07526129,0.1537291,87.13536,179.3061,295.9545,True,1,0,0,-1,0.002927119,-3.218651E-06,0.002761297,-0.000971213
3,Haptic,0.02235413,-0.04796797,0.07511225,0.153784,87.15208,178.8918,295.5133,True,1,0,0,-1,0.002768301,2.030283E-06,0.002612256,-0.0009163022
3,Haptic,0.03343201,-0.04832846,0.07489739,0.1539091,87.13168,179.7038,296.3996,True,1,0,0,-1,0.002524573,1.54227E-06,0.002397396,-0.0007911772
3,Haptic,0.04491043,-0.04846932,0.07469048,0.153734,87.03582,177.8566,294.74,True,1,0,0,-1,0.002394149,6.780028E-07,0.002190478,-0.0009663105
3,Haptic,0.05566788,-0.04868028,0.0745336,0.153653,87.00762,177.2807,294.1833,True,1,0,0,-1,0.002287442,-2.831221E-07,0.002033599,-0.001047313
3,Haptic,0.06729889,-0.04882102,0.07436648,0.1535277,87.00644,175.9263,292.8102,True,1,0,0,-1,0.002204242,-1.017004E-06,0.001866482,-0.001172572
3,Haptic,0.07780266,-0.04879532,0.07424887,0.1534183,87.03205,174.9002,291.7897,True,1,0,0,-1,0.002168433,4.68269E-06,0.001748867,-0.001282007
3,Haptic,0.08934021,-0.04887062,0.07410064,0.1533032,87.03886,174.2808,291.1942,True,1,0,0,-1,0.002124589,-6.221235E-07,0.001600645,-0.001397073
3,Haptic,0.1002808,-0.04923447,0.07387494,0.1533982,87.1089,175.3051,292.2222,True,1,0,0,-1,0.001893683,-4.470348E-06,0.001374938,-0.001302138
3,Haptic,0.1124191,-0.04884513,0.07375014,0.1537106,87.1907,172.5336,289.4496,True,1,0,0,-1,0.001594478,4.87268E-06,0.00125014,-0.0009896904
3,Haptic,0.1222286,-0.04872093,0.07364905,0.1537259,87.19767,171.194,288.1371,True,1,0,0,-1,0.001506597,-9.313226E-07,0.001149051,-0.0009744316
3,Haptic,0.1335773,-0.04863108,0.07354341,0.1536519,87.15958,170.5856,287.5586,True,1,0,0,-1,0.001479175,-1.080334E-06,0.001043417,-0.001048446
3,Haptic,0.1461487,-0.04870488,0.07354034,0.1537318,87.12302,172.0244,288.9102,True,1,0,0,-1,0.001421386,-4.883856E-06,0.001040347,-0.000968501
3,Haptic,0.1558475,-0.04871183,0.07354479,0.1537949,87.10984,172.0632,288.9396,True,1,0,0,-1,0.001382545,-1.829118E-06,0.001044787,-0.0009054542
3,Haptic,0.1669464,-0.04863147,0.07355824,0.1538732,87.08657,171.7923,288.6941,True,1,0,0,-1,0.001343133,-1.467764E-06,0.001058243,-0.0008271188
3,Haptic,0.1781616,-0.04868634,0.07357812,0.1537886,87.00631,172.4536,289.3432,True,1,0,0,-1,0.00141197,3.665686E-06,0.001078121,-0.0009117573
3,Haptic,0.1899166,-0.04854896,0.07359548,0.1539242,86.99163,171.8358,288.7124,True,1,0,0,-1,0.001342555,1.039356E-06,0.001095481,-0.000776127
3,Haptic,0.199995,-0.0484704,0.07360192,0.154073,86.98105,171.6051,288.4667,True,1,0,0,-1,0.00126799,-3.948808E-07,0.001101919,-0.0006273538
3,Haptic,0.211441,-0.04831199,0.07359897,0.1542272,86.96172,171.4706,288.2847,True,1,0,0,-1,0.001196482,-1.98558E-06,0.001098968,-0.0004731119
3,Haptic,0.2226067,-0.04793046,0.07362542,0.1542849,86.91968,170.6663,287.5156,True,1,0,0,-1,0.001199624,-4.544854E-07,0.001125418,-0.0004153699
3,Haptic,0.2334328,-0.04767363,0.07362781,0.1543507,86.89259,170.6351,287.5037,True,1,0,0,-1,0.001180759,-3.628433E-06,0.001127817,-0.0003495812
3,Haptic,0.2445316,-0.0479161,0.07359314,0.1543843,86.88203,173.9597,290.7272,True,1,0,0,-1,0.001137896,3.896654E-06,0.001093142,-0.0003159642
3,Haptic,0.2555637,-0.04773222,0.07360059,0.1545018,86.89323,174.3633,291.0164,True,1,0,0,-1,0.001118359,-2.212822E-06,0.001100592,-0.0001985431
3,Haptic,0.2673016,-0.04758224,0.0736382,0.1545918,86.86924,175.0806,291.6387,True,1,0,0,-1,0.00114337,-2.235174E-06,0.001138203,-0.000108555
3,Haptic,0.2780933,-0.04714799,0.07368721,0.1547422,86.86587,174.825,291.2674,True,1,0,0,-1,0.001187954,2.015382E-06,0.001187213,4.190207E-05
3,Haptic,0.2888794,-0.04683628,0.0737125,0.1548633,86.87162,174.743,291.1264,True,1,0,0,-1,0.001223415,3.72529E-06,0.0012125,0.0001630187
3,Haptic,0.3002396,-0.04648953,0.07373503,0.1550411,86.89405,174.6926,291.0292,True,1,0,0,-1,0.001281194,4.768372E-07,0.001235031,0.0003408194
3,Haptic,0.3110352,-0.04565152,0.07380003,0.1554935,86.9747,171.9966,288.2107,True,1,0,0,-1,0.001522909,-1.519918E-06,0.001300029,0.0007932037
3,Haptic,0.3222027,-0.04511643,0.07384679,0.1557808,87.00369,171.7904,287.9451,True,1,0,0,-1,0.001726644,3.572553E-06,0.001346789,0.001080483
3,Haptic,0.3333054,-0.04469341,0.07384862,0.1560839,87.03496,172.5974,288.6876,True,1,0,0,-1,0.001932125,-3.408641E-06,0.001348622,0.001383588
3,Haptic,0.3443604,-0.04437189,0.07388364,0.1563617,87.01187,174.8439,290.7976,True,1,0,0,-1,0.002162695,1.811236E-05,0.001384504,0.001661345
3,Haptic,0.3553982,-0.04400137,0.07394145,0.1566132,86.9725,176.6211,292.5237,True,1,0,0,-1,0.002403985,8.862838E-05,0.001453377,0.001912847
3,Haptic,0.3665905,-0.04347955,0.07397631,0.1569401,86.95586,177.3005,293.1045,True,1,0,0,-1,0.002716226,0.0001804456,0.001525991,0.002239794
3,Haptic,0.3782578,-0.04303755,0.07399532,0.1571079,86.9351,178.9399,294.6683,True,1,0,0,-1,0.002900526,0.0002624504,0.001596116,0.00240761
3,Haptic,0.3888741,-0.04266749,0.07405365,0.1572528,86.87915,180.4211,296.0664,True,1,0,0,-1,0.003090422,0.000352513,0.00170625,0.00255248
3,Haptic,0.4002705,-0.04235382,0.0740574,0.1575182,86.85751,181.5781,297.1866,True,1,0,0,-1,0.003350965,0.000416182,0.001765043,0.002817869
3,Haptic,0.4111214,-0.04194062,0.07414964,0.1574784,86.76487,181.4556,296.9937,True,1,0,0,-1,0.00342621,0.0005293824,0.001934104,0.002778113
3,Haptic,0.4221573,-0.0415517,0.07417475,0.1575294,86.71401,181.8403,297.2959,True,1,0,0,-1,0.003546583,0.0006383024,0.002041362,0.002829075
3,Haptic,0.4331989,-0.04116802,0.07412365,0.1576593,86.71861,182.4328,297.8653,True,1,0,0,-1,0.003693548,0.000731986,0.00208582,0.002959028
3,Haptic,0.4442368,-0.04076827,0.07409295,0.1578331,86.76929,183.0782,298.3778,True,1,0,0,-1,0.003897836,0.0008317344,0.002165005,0.003132746
3,Haptic,0.4555016,-0.04030735,0.07412216,0.1576046,86.69536,183.7402,299.0168,True,1,0,0,-1,0.003844458,0.0009826496,0.002319336,0.002904296
3,Haptic,0.4665813,-0.03982297,0.07415166,0.1575576,86.68595,184.3364,299.5331,True,1,0,0,-1,0.003959867,0.001147032,0.00249014,0.002857283
3,Haptic,0.4781284,-0.03926788,0.07411575,0.1574786,86.69352,185.107,300.2227,True,1,0,0,-1,0.004052683,0.001332123,0.002632685,0.002778247
3,Haptic,0.4890347,-0.03886452,0.07412103,0.1575014,86.70106,186.1837,301.2194,True,1,0,0,-1,0.004208544,0.001475487,0.002772845,0.00280109
3,Haptic,0.5002041,-0.03842328,0.07412446,0.1574407,86.69068,187.4827,302.5401,True,1,0,0,-1,0.004332928,0.001646724,0.002924487,0.002740428
3,Haptic,0.5109901,-0.03791718,0.07415354,0.157331,86.66698,188.2356,303.3377,True,1,0,0,-1,0.004487385,0.00186282,0.003121853,0.002630696
3,Haptic,0.5230732,-0.03742266,0.07411622,0.1574287,86.68625,189.6876,304.7554,True,1,0,0,-1,0.004728501,0.002057336,0.003268331,0.002728388
3,Haptic,0.5333004,-0.03710244,0.07410446,0.1573728,86.64982,191.1015,306.2076,True,1,0,0,-1,0.004831026,0.002187561,0.003378019,0.002672523
3,Haptic,0.5445671,-0.03699568,0.07404077,0.1576412,86.69963,194.9239,309.8509,True,1,0,0,-1,0.004988622,0.002214327,0.003366612,0.002940923
3,Haptic,0.5556011,-0.03638257,0.07403469,0.1577818,86.7232,195.8085,310.683,True,1,0,0,-1,0.005345349,0.002487436,0.003590271,0.003081456
3,Haptic,0.5666294,-0.03591002,0.07397421,0.1579853,86.7335,197.29,312.0627,True,1,0,0,-1,0.005645467,0.002689984,0.003720768,0.003284991
3,Haptic,0.5778503,-0.03543597,0.07398535,0.1581081,86.70177,198.9193,313.6052,True,1,0,0,-1,0.005952724,0.00291403,0.003915355,0.003407836
3,Haptic,0.5889282,-0.03493594,0.07398127,0.1583297,86.67735,200.2679,314.8266,True,1,0,0,-1,0.00632469,0.003164057,0.004100963,0.003629401
3,Haptic,0.5999088,-0.03461572,0.07394175,0.1584088,86.59499,202.3179,316.7727,True,1,0,0,-1,0.006505907,0.003314283,0.004193947,0.003708526
3,Haptic,0.6108418,-0.03425321,0.07389536,0.1586488,86.49368,205.5369,319.9881,True,1,0,0,-1,0.006799207,0.003476791,0.004307032,0.003948495
3,Haptic,0.6221714,-0.0341215,0.07383393,0.1588735,86.36762,209.94,324.2981,True,1,0,0,-1,0.006960315,0.003518499,0.00431861,0.004173219
3,Haptic,0.6333752,-0.03391151,0.07374237,0.1588464,86.21783,213.0742,327.3377,True,1,0,0,-1,0.006994417,0.003598489,0.004333876,0.004146114
3,Haptic,0.6441956,-0.03402389,0.0736565,0.1590441,86.10157,216.6374,330.7621,True,1,0,0,-1,0.007004726,0.00349611,0.004239723,0.004343748
3,Haptic,0.6558723,-0.03379361,0.07359818,0.1588599,85.9763,218.1999,332.2632,True,1,0,0,-1,0.006974054,0.003596395,0.004289694,0.004159555
3,Haptic,0.6665821,-0.03365472,0.07354079,0.1588335,85.89096,220.1558,334.1545,True,1,0,0,-1,0.006995155,0.003645279,0.004308201,0.004133224
3,Haptic,0.6778584,-0.03343618,0.07342927,0.1587706,85.95417,221.5057,335.5471,True,1,0,0,-1,0.007004579,0.003723826,0.004316226,0.004070312
3,Haptic,0.6888199,-0.03333051,0.07331865,0.1585528,85.95707,222.7821,336.7657,True,1,0,0,-1,0.006868248,0.003729492,0.004292093,0.003852487
3,Haptic,0.6999035,-0.03338367,0.07319909,0.1583444,85.94532,224.482,338.4197,True,1,0,0,-1,0.006648573,0.003656335,0.004189946,0.003644049
3,Haptic,0.7110634,-0.03348749,0.07305618,0.1582785,86.02832,225.6181,339.5112,True,1,0,0,-1,0.006465464,0.003542516,0.004055746,0.003578231
