UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
12,Exp_20260319_150202,1,midair,30.0,50.0,48.38,1.62,1.134
12,Exp_20260319_150202,2,midair,50.0,0.0,-0.03,0.03,1.131
12,Exp_20260319_150202,3,midair,10.0,40.0,40.40,0.40,0.783
12,Exp_20260319_150202,4,midair,40.0,50.0,48.19,1.81,0.591
12,Exp_20260319_150202,5,midair,40.0,50.0,50.41,0.41,0.519
12,Exp_20260319_150202,6,midair,50.0,10.0,11.01,1.01,1.097
12,Exp_20260319_150202,7,midair,10.0,30.0,30.14,0.14,0.800
12,Exp_20260319_150202,8,midair,20.0,40.0,38.76,1.24,0.825
12,Exp_20260319_150202,9,midair,50.0,20.0,23.09,3.09,0.666
12,Exp_20260319_150202,10,midair,0.0,40.0,38.39,1.61,1.089
12,Exp_20260319_150202,11,midair,50.0,20.0,20.33,0.33,1.288
12,Exp_20260319_150202,12,midair,30.0,40.0,40.00,0.00,0.942
12,Exp_20260319_150202,13,midair,50.0,40.0,41.70,1.70,0.820
12,Exp_20260319_150202,14,midair,20.0,0.0,1.62,1.62,0.806
12,Exp_20260319_150202,15,midair,40.0,20.0,19.79,0.21,0.627
12,Exp_20260319_150202,16,midair,0.0,40.0,38.33,1.67,0.767
12,Exp_20260319_150202,17,midair,0.0,20.0,19.87,0.13,0.621
12,Exp_20260319_150202,18,midair,20.0,10.0,10.26,0.26,0.522
12,Exp_20260319_150202,19,midair,20.0,50.0,48.03,1.97,0.798
12,Exp_20260319_150202,20,midair,0.0,30.0,30.33,0.33,0.777
12,Exp_20260319_150202,21,midair,10.0,50.0,49.06,0.94,0.699
12,Exp_20260319_150202,22,midair,40.0,10.0,10.12,0.12,0.644
12,Exp_20260319_150202,23,midair,0.0,50.0,46.11,3.89,0.721
12,Exp_20260319_150202,24,midair,30.0,20.0,18.40,1.60,0.520
12,Exp_20260319_150202,25,midair,0.0,50.0,50.49,0.49,0.709
12,Exp_20260319_150202,26,midair,40.0,30.0,29.00,1.00,0.444
12,Exp_20260319_150202,27,midair,30.0,0.0,2.12,2.12,0.723
12,Exp_20260319_150202,28,midair,0.0,20.0,18.67,1.33,0.726
12,Exp_20260319_150202,29,midair,0.0,40.0,38.79,1.21,0.850
12,Exp_20260319_150202,30,midair,0.0,10.0,13.21,3.21,0.534
12,Exp_20260319_150202,31,midair,0.0,50.0,47.19,2.81,0.767
12,Exp_20260319_150202,32,midair,50.0,40.0,39.56,0.44,0.498
12,Exp_20260319_150202,33,midair,0.0,20.0,18.29,1.71,0.520
12,Exp_20260319_150202,34,midair,50.0,40.0,38.39,1.61,0.500
12,Exp_20260319_150202,35,midair,40.0,30.0,30.40,0.40,0.480
12,Exp_20260319_150202,36,midair,10.0,20.0,21.54,1.54,0.477
12,Exp_20260319_150202,37,midair,30.0,20.0,21.34,1.34,0.444
12,Exp_20260319_150202,38,midair,10.0,40.0,40.66,0.66,0.680
12,Exp_20260319_150202,39,midair,40.0,10.0,9.95,0.05,0.528
12,Exp_20260319_150202,40,midair,0.0,30.0,28.46,1.54,0.569
12,Exp_20260319_150202,41,midair,20.0,50.0,48.34,1.66,0.506
12,Exp_20260319_150202,42,midair,10.0,20.0,22.00,2.00,1.128
12,Exp_20260319_150202,43,midair,20.0,30.0,29.84,0.16,0.481
12,Exp_20260319_150202,44,midair,10.0,30.0,28.60,1.40,0.869
12,Exp_20260319_150202,45,midair,50.0,10.0,13.15,3.15,1.310
12,Exp_20260319_150202,46,midair,20.0,10.0,10.66,0.66,0.522
12,Exp_20260319_150202,47,midair,20.0,50.0,47.08,2.92,0.721
12,Exp_20260319_150202,48,midair,10.0,50.0,49.41,0.59,0.922
12,Exp_20260319_150202,49,midair,40.0,0.0,-0.05,0.05,0.786
12,Exp_20260319_150202,50,midair,10.0,30.0,29.32,0.68,0.601
12,Exp_20260319_150202,51,midair,20.0,10.0,10.02,0.02,0.422
12,Exp_20260319_150202,52,midair,30.0,10.0,13.11,3.11,0.678
12,Exp_20260319_150202,53,midair,50.0,0.0,2.26,2.26,0.747
12,Exp_20260319_150202,54,midair,40.0,50.0,50.92,0.92,0.477
12,Exp_20260319_150202,55,midair,40.0,20.0,16.15,3.85,0.520
12,Exp_20260319_150202,56,midair,30.0,0.0,2.51,2.51,0.600
12,Exp_20260319_150202,57,midair,30.0,40.0,39.35,0.65,0.468
12,Exp_20260319_150202,58,midair,50.0,30.0,32.13,2.13,0.525
12,Exp_20260319_150202,59,midair,30.0,50.0,48.11,1.89,0.922
12,Exp_20260319_150202,60,midair,10.0,40.0,41.49,1.49,0.706
12,Exp_20260319_150202,61,midair,20.0,30.0,32.39,2.39,0.426
12,Exp_20260319_150202,62,midair,40.0,30.0,32.82,2.82,0.344
12,Exp_20260319_150202,63,midair,10.0,0.0,-1.66,1.66,0.403
12,Exp_20260319_150202,64,midair,10.0,50.0,46.75,3.25,0.756
12,Exp_20260319_150202,65,midair,40.0,0.0,0.57,0.57,0.965
12,Exp_20260319_150202,66,midair,0.0,30.0,31.39,1.39,0.850
12,Exp_20260319_150202,67,midair,40.0,0.0,-1.30,1.30,0.844
12,Exp_20260319_150202,68,midair,20.0,40.0,40.24,0.24,0.687
12,Exp_20260319_150202,69,midair,20.0,0.0,0.93,0.93,0.591
12,Exp_20260319_150202,70,midair,20.0,30.0,32.94,2.94,0.422
12,Exp_20260319_150202,71,midair,30.0,10.0,10.36,0.36,0.499
12,Exp_20260319_150202,72,midair,40.0,20.0,18.90,1.10,0.490
12,Exp_20260319_150202,73,midair,30.0,50.0,50.60,0.60,0.647
12,Exp_20260319_150202,74,midair,0.0,10.0,11.32,1.32,0.405
12,Exp_20260319_150202,75,midair,50.0,10.0,10.38,0.38,0.639
12,Exp_20260319_150202,76,midair,20.0,0.0,0.48,0.48,0.465
12,Exp_20260319_150202,77,midair,0.0,10.0,11.13,1.13,0.401
12,Exp_20260319_150202,78,midair,50.0,20.0,21.37,1.37,0.509
12,Exp_20260319_150202,79,midair,20.0,40.0,39.76,0.24,0.678
