UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
7,Exp_20260317_174310,56,midair,0.0,30.0,32.35,2.35,0.933
7,Exp_20260317_174310,57,midair,10.0,50.0,48.02,1.98,0.733
7,Exp_20260317_174310,58,midair,30.0,10.0,10.42,0.42,0.645
7,Exp_20260317_174310,59,midair,10.0,20.0,21.46,1.46,0.886
7,Exp_20260317_174310,60,midair,10.0,30.0,29.54,0.46,0.977
7,Exp_20260317_174310,61,midair,30.0,0.0,-0.78,0.78,0.966
7,Exp_20260317_174310,62,midair,40.0,10.0,9.59,0.41,0.766
7,Exp_20260317_174310,63,midair,40.0,0.0,2.11,2.11,1.097
7,Exp_20260317_174310,64,midair,30.0,20.0,21.55,1.55,0.600
7,Exp_20260317_174310,65,midair,0.0,30.0,29.02,0.98,0.847
7,Exp_20260317_174310,66,midair,40.0,30.0,28.30,1.70,0.558
7,Exp_20260317_174310,67,midair,0.0,10.0,10.40,0.40,0.399
7,Exp_20260317_174310,68,midair,20.0,40.0,39.84,0.16,0.699
7,Exp_20260317_174310,69,midair,40.0,20.0,22.41,2.41,0.600
7,Exp_20260317_174310,70,midair,0.0,50.0,47.66,2.34,0.874
7,Exp_20260317_174310,71,midair,10.0,50.0,51.50,1.50,0.949
7,Exp_20260317_174310,72,midair,30.0,40.0,40.99,0.99,0.692
7,Exp_20260317_174310,73,midair,20.0,30.0,29.18,0.82,0.559
7,Exp_20260317_174310,74,midair,50.0,30.0,28.51,1.49,0.977
7,Exp_20260317_174310,75,midair,50.0,0.0,0.20,0.20,1.048
7,Exp_20260317_174310,76,midair,30.0,10.0,13.04,3.04,0.855
7,Exp_20260317_174310,77,midair,0.0,40.0,38.88,1.12,0.833
7,Exp_20260317_174310,78,midair,50.0,20.0,20.30,0.30,0.811
7,Exp_20260317_174310,79,midair,20.0,50.0,51.36,1.36,0.711
7,Exp_20260317_174310,80,midair,10.0,40.0,40.05,0.05,0.800
7,Exp_20260317_174310,81,midair,0.0,20.0,19.36,0.64,0.711
7,Exp_20260317_174310,82,midair,50.0,20.0,19.51,0.49,0.833
7,Exp_20260317_174310,83,midair,0.0,20.0,19.85,0.15,0.677
7,Exp_20260317_174310,84,midair,10.0,20.0,21.12,1.12,0.808
7,Exp_20260317_174310,85,midair,20.0,10.0,9.17,0.83,0.701
7,Exp_20260317_174310,86,midair,10.0,0.0,1.94,1.94,0.500
7,Exp_20260317_174310,87,midair,20.0,0.0,-0.51,0.51,0.778
7,Exp_20260317_174310,88,midair,0.0,30.0,29.20,0.80,0.567
7,Exp_20260317_174310,89,midair,20.0,30.0,29.78,0.22,0.388
7,Exp_20260317_174310,90,midair,50.0,0.0,2.23,2.23,0.926
