UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
8,Exp_20260318_103254,48,midair,30.0,10.0,11.22,1.22,1.399
8,Exp_20260318_103254,49,midair,20.0,30.0,29.10,0.90,0.667
8,Exp_20260318_103254,50,midair,50.0,40.0,40.09,0.09,1.388
8,Exp_20260318_103254,51,midair,50.0,30.0,31.97,1.97,1.244
8,Exp_20260318_103254,52,midair,50.0,10.0,12.06,2.06,1.735
8,Exp_20260318_103254,53,midair,50.0,40.0,39.61,0.39,1.074
8,Exp_20260318_103254,54,midair,0.0,50.0,48.68,1.32,1.932
8,Exp_20260318_103254,55,midair,30.0,0.0,2.18,2.18,1.333
8,Exp_20260318_103254,56,midair,0.0,40.0,37.07,2.93,0.844
8,Exp_20260318_103254,57,midair,10.0,40.0,40.77,0.77,1.368
8,Exp_20260318_103254,58,midair,10.0,0.0,0.13,0.13,1.244
8,Exp_20260318_103254,59,midair,0.0,10.0,10.15,0.15,1.037
8,Exp_20260318_103254,60,midair,40.0,30.0,31.03,1.03,0.666
8,Exp_20260318_103254,61,midair,40.0,20.0,20.02,0.02,0.580
8,Exp_20260318_103254,62,midair,30.0,20.0,20.80,0.80,0.925
8,Exp_20260318_103254,63,midair,10.0,30.0,30.89,0.89,1.049
8,Exp_20260318_103254,64,midair,30.0,10.0,12.80,2.80,0.950
8,Exp_20260318_103254,65,midair,30.0,40.0,39.77,0.23,1.566
8,Exp_20260318_103254,66,midair,30.0,20.0,20.82,0.82,0.922
8,Exp_20260318_103254,67,midair,10.0,20.0,21.08,1.08,1.444
8,Exp_20260318_103254,68,midair,20.0,50.0,47.84,2.16,0.999
8,Exp_20260318_103254,69,midair,10.0,20.0,19.76,0.24,0.655
8,Exp_20260318_103254,70,midair,20.0,10.0,11.16,1.16,0.923
8,Exp_20260318_103254,71,midair,0.0,30.0,29.77,0.23,1.169
8,Exp_20260318_103254,72,midair,30.0,50.0,49.00,1.00,1.356
8,Exp_20260318_103254,73,midair,10.0,40.0,38.08,1.92,1.247
8,Exp_20260318_103254,74,midair,20.0,50.0,50.53,0.53,1.165
8,Exp_20260318_103254,75,midair,0.0,50.0,49.07,0.93,0.878
8,Exp_20260318_103254,76,midair,20.0,50.0,49.75,0.25,1.022
8,Exp_20260318_103254,77,midair,0.0,40.0,37.70,2.30,0.722
8,Exp_20260318_103254,78,midair,10.0,20.0,22.07,2.07,0.488
8,Exp_20260318_103254,79,midair,50.0,0.0,2.62,2.62,0.859
8,Exp_20260318_103254,80,midair,0.0,10.0,9.37,0.63,1.341
8,Exp_20260318_103254,81,midair,40.0,0.0,2.77,2.77,1.355
8,Exp_20260318_103254,82,midair,50.0,0.0,-0.33,0.33,2.033
8,Exp_20260318_103254,83,midair,20.0,0.0,-0.79,0.79,1.151
8,Exp_20260318_103254,84,midair,40.0,10.0,10.11,0.11,1.188
8,Exp_20260318_103254,85,midair,30.0,50.0,50.49,0.49,1.064
8,Exp_20260318_103254,86,midair,40.0,20.0,19.55,0.45,1.332
8,Exp_20260318_103254,87,midair,50.0,20.0,19.68,0.32,1.572
8,Exp_20260318_103254,88,midair,0.0,30.0,29.33,0.67,1.166
8,Exp_20260318_103254,89,midair,50.0,0.0,2.22,2.22,1.399
8,Exp_20260318_103254,90,midair,20.0,40.0,39.86,0.14,1.450
