UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
10,Exp_20260318_132844,1,midair,30.0,0.0,1.15,1.15,5.934
10,Exp_20260318_132844,2,midair,50.0,30.0,30.56,0.56,5.690
10,Exp_20260318_132844,3,midair,10.0,0.0,0.88,0.88,2.832
10,Exp_20260318_132844,4,midair,30.0,40.0,40.74,0.74,4.176
10,Exp_20260318_132844,5,midair,50.0,40.0,40.88,0.88,3.217
10,Exp_20260318_132844,6,midair,0.0,20.0,21.09,1.09,4.542
10,Exp_20260318_132844,7,midair,10.0,50.0,49.94,0.06,4.976
10,Exp_20260318_132844,8,midair,30.0,20.0,20.48,0.48,3.154
10,Exp_20260318_132844,9,midair,40.0,30.0,31.18,1.18,2.472
10,Exp_20260318_132844,10,midair,20.0,0.0,1.04,1.04,4.121
10,Exp_20260318_132844,11,midair,40.0,10.0,9.86,0.14,2.823
10,Exp_20260318_132844,12,midair,40.0,20.0,22.70,2.70,1.994
10,Exp_20260318_132844,13,midair,30.0,40.0,39.98,0.02,3.154
10,Exp_20260318_132844,14,midair,0.0,20.0,20.29,0.29,0.444
10,Exp_20260318_132844,15,midair,0.0,40.0,40.64,0.64,7.596
10,Exp_20260318_132844,16,midair,50.0,0.0,0.74,0.74,4.076
10,Exp_20260318_132844,17,midair,50.0,20.0,20.46,0.46,5.602
10,Exp_20260318_132844,18,midair,10.0,0.0,-0.84,0.84,0.967
10,Exp_20260318_132844,19,midair,20.0,50.0,49.48,0.52,2.110
10,Exp_20260318_132844,20,midair,40.0,30.0,30.93,0.93,2.069
10,Exp_20260318_132844,21,midair,30.0,50.0,49.99,0.01,1.830
10,Exp_20260318_132844,22,midair,0.0,10.0,9.47,0.53,0.853
10,Exp_20260318_132844,23,midair,40.0,0.0,-1.00,1.00,2.313
10,Exp_20260318_132844,24,midair,0.0,30.0,29.99,0.01,2.549
10,Exp_20260318_132844,25,midair,30.0,10.0,10.83,0.83,1.839
10,Exp_20260318_132844,26,midair,10.0,20.0,19.99,0.01,1.789
10,Exp_20260318_132844,27,midair,0.0,40.0,39.92,0.08,2.231
10,Exp_20260318_132844,28,midair,30.0,40.0,39.97,0.03,1.351
10,Exp_20260318_132844,29,midair,40.0,50.0,49.70,0.30,1.591
10,Exp_20260318_132844,30,midair,0.0,30.0,30.51,0.51,1.733
10,Exp_20260318_132844,31,midair,10.0,20.0,20.38,0.38,1.748
10,Exp_20260318_132844,32,midair,50.0,10.0,9.90,0.10,3.253
10,Exp_20260318_132844,33,midair,10.0,40.0,38.83,1.17,2.409
10,Exp_20260318_132844,34,midair,10.0,50.0,49.58,0.42,1.698
10,Exp_20260318_132844,35,midair,20.0,40.0,40.86,0.86,1.366
10,Exp_20260318_132844,36,midair,30.0,50.0,50.56,0.56,2.399
10,Exp_20260318_132844,37,midair,0.0,10.0,11.36,1.36,2.465
10,Exp_20260318_132844,38,midair,40.0,10.0,9.79,0.21,2.466
10,Exp_20260318_132844,39,midair,40.0,0.0,0.89,0.89,2.110
10,Exp_20260318_132844,40,midair,10.0,40.0,40.10,0.10,2.831
10,Exp_20260318_132844,41,midair,20.0,30.0,30.23,0.23,1.891
10,Exp_20260318_132844,42,midair,20.0,50.0,49.05,0.95,2.777
10,Exp_20260318_132844,43,midair,50.0,0.0,0.89,0.89,2.560
10,Exp_20260318_132844,44,midair,50.0,10.0,9.88,0.12,1.585
10,Exp_20260318_132844,45,midair,20.0,50.0,50.84,0.84,1.898
10,Exp_20260318_132844,46,midair,0.0,50.0,50.82,0.82,2.390
10,Exp_20260318_132844,47,midair,10.0,0.0,-0.29,0.29,2.433
10,Exp_20260318_132844,48,midair,30.0,50.0,50.75,0.75,1.546
10,Exp_20260318_132844,49,midair,0.0,50.0,52.03,2.03,1.491
10,Exp_20260318_132844,50,midair,10.0,20.0,20.77,0.77,1.199
10,Exp_20260318_132844,51,midair,40.0,10.0,9.67,0.33,1.988
10,Exp_20260318_132844,52,midair,30.0,10.0,11.53,1.53,1.469
10,Exp_20260318_132844,53,midair,20.0,0.0,3.47,3.47,1.808
10,Exp_20260318_132844,54,midair,30.0,0.0,-1.93,1.93,1.366
10,Exp_20260318_132844,55,midair,20.0,10.0,10.41,0.41,1.189
10,Exp_20260318_132844,56,midair,50.0,10.0,9.94,0.06,3.156
10,Exp_20260318_132844,57,midair,0.0,40.0,41.03,1.03,1.910
10,Exp_20260318_132844,58,midair,50.0,40.0,40.42,0.42,1.389
10,Exp_20260318_132844,59,midair,10.0,30.0,29.49,0.51,1.093
10,Exp_20260318_132844,60,midair,0.0,50.0,49.28,0.72,1.987
10,Exp_20260318_132844,61,midair,0.0,30.0,30.09,0.09,3.289
10,Exp_20260318_132844,62,midair,10.0,40.0,40.31,0.31,1.864
10,Exp_20260318_132844,63,midair,40.0,0.0,0.89,0.89,2.287
10,Exp_20260318_132844,64,midair,50.0,20.0,19.65,0.35,1.947
10,Exp_20260318_132844,65,midair,50.0,30.0,30.57,0.57,2.214
10,Exp_20260318_132844,66,midair,50.0,40.0,39.69,0.31,1.723
10,Exp_20260318_132844,67,midair,20.0,30.0,30.14,0.14,1.089
10,Exp_20260318_132844,68,midair,0.0,20.0,20.42,0.42,1.166
10,Exp_20260318_132844,69,midair,50.0,20.0,20.51,0.51,2.600
10,Exp_20260318_132844,70,midair,40.0,50.0,50.19,0.19,1.044
10,Exp_20260318_132844,71,midair,30.0,20.0,19.49,0.51,1.813
10,Exp_20260318_132844,72,midair,10.0,50.0,49.73,0.27,1.109
10,Exp_20260318_132844,73,midair,30.0,0.0,-0.50,0.50,1.444
10,Exp_20260318_132844,74,midair,20.0,30.0,29.47,0.53,1.089
10,Exp_20260318_132844,75,midair,20.0,0.0,0.81,0.81,1.302
10,Exp_20260318_132844,76,midair,50.0,30.0,30.22,0.22,1.533
10,Exp_20260318_132844,77,midair,30.0,20.0,20.56,0.56,0.990
10,Exp_20260318_132844,78,midair,40.0,30.0,30.53,0.53,1.089
10,Exp_20260318_132844,79,midair,40.0,20.0,20.45,0.45,1.510
10,Exp_20260318_132844,80,midair,0.0,10.0,11.85,1.85,1.364
10,Exp_20260318_132844,81,midair,30.0,10.0,11.03,1.03,1.069
10,Exp_20260318_132844,82,midair,10.0,30.0,30.59,0.59,1.988
10,Exp_20260318_132844,83,midair,20.0,10.0,10.62,0.62,1.444
10,Exp_20260318_132844,84,midair,20.0,40.0,40.50,0.50,0.970
10,Exp_20260318_132844,85,midair,40.0,50.0,49.52,0.48,1.477
10,Exp_20260318_132844,86,midair,10.0,30.0,31.64,1.64,1.333
10,Exp_20260318_132844,87,midair,40.0,20.0,20.51,0.51,1.585
10,Exp_20260318_132844,88,midair,20.0,10.0,11.85,1.85,5.352
10,Exp_20260318_132844,89,midair,50.0,0.0,-0.29,0.29,1.684
10,Exp_20260318_132844,90,midair,20.0,40.0,40.17,0.17,1.223
