UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
6,Exp_20260317_163703,1,midair,10.0,30.0,30.85,0.85,1.977
6,Exp_20260317_163703,2,midair,0.0,40.0,39.82,0.18,1.370
6,Exp_20260317_163703,3,midair,40.0,20.0,18.92,1.08,1.444
6,Exp_20260317_163703,4,midair,30.0,0.0,2.79,2.79,0.790
6,Exp_20260317_163703,5,midair,0.0,30.0,29.79,0.21,1.037
6,Exp_20260317_163703,6,midair,50.0,30.0,30.82,0.82,0.804
6,Exp_20260317_163703,7,midair,30.0,50.0,50.12,0.12,1.123
6,Exp_20260317_163703,8,midair,30.0,40.0,40.07,0.07,0.647
6,Exp_20260317_163703,9,midair,50.0,0.0,0.01,0.01,1.147
6,Exp_20260317_163703,10,midair,30.0,20.0,18.56,1.44,0.744
6,Exp_20260317_163703,11,midair,40.0,0.0,1.69,1.69,1.146
6,Exp_20260317_163703,12,midair,40.0,10.0,9.81,0.19,0.992
6,Exp_20260317_163703,13,midair,50.0,30.0,30.42,0.42,0.778
6,Exp_20260317_163703,14,midair,10.0,30.0,30.51,0.51,0.644
6,Exp_20260317_163703,15,midair,20.0,10.0,8.67,1.33,0.689
6,Exp_20260317_163703,16,midair,40.0,30.0,28.07,1.93,0.609
6,Exp_20260317_163703,17,midair,0.0,20.0,20.42,0.42,0.544
6,Exp_20260317_163703,18,midair,50.0,10.0,10.98,0.98,0.804
6,Exp_20260317_163703,19,midair,0.0,10.0,10.36,0.36,1.251
6,Exp_20260317_163703,20,midair,50.0,0.0,0.91,0.91,0.767
6,Exp_20260317_163703,21,midair,50.0,40.0,41.14,1.14,2.599
6,Exp_20260317_163703,22,midair,20.0,0.0,-0.07,0.07,0.944
6,Exp_20260317_163703,23,midair,20.0,50.0,50.53,0.53,1.410
6,Exp_20260317_163703,24,midair,30.0,10.0,10.01,0.01,1.154
6,Exp_20260317_163703,25,midair,20.0,10.0,10.50,0.50,0.634
6,Exp_20260317_163703,26,midair,20.0,10.0,8.96,1.04,1.388
6,Exp_20260317_163703,27,midair,20.0,30.0,28.59,1.41,1.432
6,Exp_20260317_163703,28,midair,0.0,40.0,39.77,0.23,1.444
6,Exp_20260317_163703,29,midair,20.0,0.0,-0.19,0.19,0.827
6,Exp_20260317_163703,30,midair,50.0,30.0,29.62,0.38,0.807
6,Exp_20260317_163703,31,midair,20.0,50.0,49.55,0.45,0.979
6,Exp_20260317_163703,32,midair,30.0,0.0,2.72,2.72,1.289
6,Exp_20260317_163703,33,midair,50.0,0.0,-1.24,1.24,0.977
6,Exp_20260317_163703,34,midair,0.0,10.0,12.07,2.07,1.044
6,Exp_20260317_163703,35,midair,50.0,10.0,10.92,0.92,0.744
6,Exp_20260317_163703,36,midair,0.0,30.0,29.43,0.57,0.924
6,Exp_20260317_163703,37,midair,30.0,20.0,19.23,0.77,0.878
6,Exp_20260317_163703,38,midair,40.0,50.0,50.85,0.85,0.503
6,Exp_20260317_163703,39,midair,10.0,40.0,39.52,0.48,0.691
6,Exp_20260317_163703,40,midair,50.0,40.0,39.91,0.09,0.404
6,Exp_20260317_163703,41,midair,0.0,20.0,19.68,0.32,0.800
6,Exp_20260317_163703,42,midair,10.0,20.0,18.82,1.18,1.449
6,Exp_20260317_163703,43,midair,0.0,10.0,11.26,1.26,0.501
6,Exp_20260317_163703,44,midair,50.0,20.0,20.63,0.63,0.688
6,Exp_20260317_163703,45,midair,10.0,30.0,30.23,0.23,0.744
6,Exp_20260317_163703,46,midair,10.0,0.0,1.39,1.39,0.800
6,Exp_20260317_163703,47,midair,10.0,20.0,18.59,1.41,0.813
6,Exp_20260317_163703,48,midair,30.0,40.0,40.45,0.45,0.480
6,Exp_20260317_163703,49,midair,20.0,0.0,0.79,0.79,0.991
6,Exp_20260317_163703,50,midair,10.0,20.0,19.78,0.22,0.746
6,Exp_20260317_163703,51,midair,20.0,30.0,30.69,0.69,0.489
6,Exp_20260317_163703,52,midair,30.0,20.0,18.76,1.24,0.611
6,Exp_20260317_163703,53,midair,10.0,50.0,48.87,1.13,0.846
6,Exp_20260317_163703,54,midair,40.0,30.0,30.71,0.71,0.725
6,Exp_20260317_163703,55,midair,50.0,10.0,9.63,0.37,1.133
6,Exp_20260317_163703,56,midair,10.0,0.0,0.80,0.80,1.058
6,Exp_20260317_163703,57,midair,0.0,50.0,49.17,0.83,1.084
6,Exp_20260317_163703,58,midair,40.0,50.0,49.90,0.10,0.602
6,Exp_20260317_163703,59,midair,40.0,0.0,-0.78,0.78,0.900
6,Exp_20260317_163703,60,midair,20.0,40.0,39.70,0.30,0.703
6,Exp_20260317_163703,61,midair,10.0,0.0,-0.30,0.30,0.978
6,Exp_20260317_163703,62,midair,0.0,50.0,49.50,0.50,1.132
6,Exp_20260317_163703,63,midair,30.0,40.0,39.55,0.45,0.611
6,Exp_20260317_163703,64,midair,20.0,30.0,29.03,0.97,0.944
6,Exp_20260317_163703,65,midair,30.0,0.0,0.17,0.17,0.878
6,Exp_20260317_163703,66,midair,10.0,50.0,48.92,1.08,1.947
6,Exp_20260317_163703,67,midair,0.0,20.0,20.81,0.81,0.967
6,Exp_20260317_163703,68,midair,10.0,40.0,41.05,1.05,1.247
6,Exp_20260317_163703,69,midair,30.0,50.0,50.37,0.37,1.358
6,Exp_20260317_163703,70,midair,40.0,20.0,21.18,1.18,0.825
6,Exp_20260317_163703,71,midair,30.0,10.0,10.59,0.59,0.644
6,Exp_20260317_163703,72,midair,20.0,40.0,39.56,0.44,0.689
6,Exp_20260317_163703,73,midair,40.0,10.0,10.83,0.83,0.723
6,Exp_20260317_163703,74,midair,20.0,50.0,48.19,1.81,0.856
6,Exp_20260317_163703,75,midair,0.0,30.0,30.66,0.66,1.180
