UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
13,Exp_20260319_153805,1,0.011,29.92
13,Exp_20260319_153805,1,0.023,29.72
13,Exp_20260319_153805,1,0.036,29.55
13,Exp_20260319_153805,1,0.045,29.74
13,Exp_20260319_153805,1,0.056,29.96
13,Exp_20260319_153805,1,0.066,29.90
13,Exp_20260319_153805,1,0.078,29.86
13,Exp_20260319_153805,1,0.089,29.98
13,Exp_20260319_153805,1,0.100,30.11
13,Exp_20260319_153805,1,0.116,30.10
13,Exp_20260319_153805,1,0.122,30.09
13,Exp_20260319_153805,1,0.133,30.04
13,Exp_20260319_153805,1,0.145,30.04
13,Exp_20260319_153805,1,0.155,30.01
13,Exp_20260319_153805,1,0.166,30.01
13,Exp_20260319_153805,1,0.178,29.97
13,Exp_20260319_153805,1,0.192,29.84
13,Exp_20260319_153805,1,0.200,29.57
13,Exp_20260319_153805,1,0.212,29.47
13,Exp_20260319_153805,1,0.226,29.30
13,Exp_20260319_153805,1,0.233,29.11
13,Exp_20260319_153805,1,0.245,29.02
13,Exp_20260319_153805,1,0.255,28.91
13,Exp_20260319_153805,1,0.267,28.59
13,Exp_20260319_153805,1,0.277,28.53
13,Exp_20260319_153805,1,0.289,28.45
13,Exp_20260319_153805,1,0.300,28.15
13,Exp_20260319_153805,1,0.311,27.99
13,Exp_20260319_153805,1,0.323,27.80
13,Exp_20260319_153805,1,0.337,27.50
13,Exp_20260319_153805,1,0.347,27.20
13,Exp_20260319_153805,1,0.355,26.94
13,Exp_20260319_153805,1,0.370,26.67
13,Exp_20260319_153805,1,0.377,26.43
13,Exp_20260319_153805,1,0.388,25.80
13,Exp_20260319_153805,1,0.399,25.34
13,Exp_20260319_153805,1,0.410,25.03
13,Exp_20260319_153805,1,0.421,24.65
13,Exp_20260319_153805,1,0.433,24.38
13,Exp_20260319_153805,1,0.447,23.81
13,Exp_20260319_153805,1,0.455,23.25
13,Exp_20260319_153805,1,0.466,23.01
13,Exp_20260319_153805,1,0.477,22.75
13,Exp_20260319_153805,1,0.488,22.29
13,Exp_20260319_153805,1,0.505,21.68
