UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
11,Exp_20260319_141709,3,1.843,3.65
11,Exp_20260319_141709,3,1.854,3.59
11,Exp_20260319_141709,3,1.866,3.46
11,Exp_20260319_141709,3,1.877,3.32
11,Exp_20260319_141709,3,1.888,3.13
11,Exp_20260319_141709,3,1.899,2.85
11,Exp_20260319_141709,3,1.913,2.57
11,Exp_20260319_141709,3,1.921,2.38
11,Exp_20260319_141709,3,1.933,2.23
11,Exp_20260319_141709,3,1.943,2.07
11,Exp_20260319_141709,3,1.955,1.94
11,Exp_20260319_141709,3,1.968,1.85
11,Exp_20260319_141709,3,1.977,1.71
11,Exp_20260319_141709,3,1.988,1.54
11,Exp_20260319_141709,3,2.000,1.37
11,Exp_20260319_141709,3,2.014,1.25
11,Exp_20260319_141709,3,2.021,1.10
11,Exp_20260319_141709,3,2.033,0.96
11,Exp_20260319_141709,3,2.044,0.86
11,Exp_20260319_141709,3,2.055,0.74
11,Exp_20260319_141709,3,2.066,0.60
11,Exp_20260319_141709,3,2.077,0.47
11,Exp_20260319_141709,3,2.088,0.32
11,Exp_20260319_141709,3,2.099,0.27
11,Exp_20260319_141709,3,2.110,0.18
11,Exp_20260319_141709,3,2.124,0.13
11,Exp_20260319_141709,3,2.132,0.09
11,Exp_20260319_141709,3,2.143,0.05
11,Exp_20260319_141709,3,2.155,0.03
11,Exp_20260319_141709,3,2.166,0.05
11,Exp_20260319_141709,3,2.176,0.07
11,Exp_20260319_141709,3,2.188,0.08
11,Exp_20260319_141709,3,2.199,0.18
11,Exp_20260319_141709,3,2.210,0.22
11,Exp_20260319_141709,3,2.221,0.29
11,Exp_20260319_141709,3,2.235,0.31
11,Exp_20260319_141709,3,2.243,0.32
11,Exp_20260319_141709,3,2.255,0.35
11,Exp_20260319_141709,3,2.266,0.38
11,Exp_20260319_141709,3,2.280,0.42
11,Exp_20260319_141709,3,2.288,0.45
11,Exp_20260319_141709,3,2.299,0.51
11,Exp_20260319_141709,3,2.310,0.55
11,Exp_20260319_141709,3,2.321,0.65
11,Exp_20260319_141709,3,2.332,0.67
11,Exp_20260319_141709,3,2.346,0.68
11,Exp_20260319_141709,3,2.354,0.65
11,Exp_20260319_141709,3,2.366,0.64
11,Exp_20260319_141709,3,2.376,0.66
11,Exp_20260319_141709,3,2.388,0.69
11,Exp_20260319_141709,3,2.399,0.67
11,Exp_20260319_141709,3,2.410,0.66
11,Exp_20260319_141709,3,2.421,0.64
11,Exp_20260319_141709,3,2.435,0.63
11,Exp_20260319_141709,3,2.446,0.59
11,Exp_20260319_141709,3,2.454,0.57
11,Exp_20260319_141709,3,2.466,0.58
11,Exp_20260319_141709,3,2.476,0.59
11,Exp_20260319_141709,3,2.488,0.63
11,Exp_20260319_141709,3,2.499,0.78
11,Exp_20260319_141709,3,2.510,0.90
11,Exp_20260319_141709,3,2.521,0.96
11,Exp_20260319_141709,3,2.532,0.99
11,Exp_20260319_141709,3,2.543,1.08
11,Exp_20260319_141709,3,2.557,1.14
11,Exp_20260319_141709,3,2.565,1.08
11,Exp_20260319_141709,4,0.011,-19.99
11,Exp_20260319_141709,4,0.023,-20.00
11,Exp_20260319_141709,4,0.034,-19.86
11,Exp_20260319_141709,4,0.045,-19.73
11,Exp_20260319_141709,4,0.060,-19.61
11,Exp_20260319_141709,4,0.067,-19.57
11,Exp_20260319_141709,4,0.078,-19.46
11,Exp_20260319_141709,4,0.089,-19.31
11,Exp_20260319_141709,4,0.101,-19.12
11,Exp_20260319_141709,4,0.113,-18.95
11,Exp_20260319_141709,4,0.122,-18.81
11,Exp_20260319_141709,4,0.133,-18.66
11,Exp_20260319_141709,4,0.144,-18.49
11,Exp_20260319_141709,4,0.156,-18.34
11,Exp_20260319_141709,4,0.169,-18.34
11,Exp_20260319_141709,4,0.177,-18.26
11,Exp_20260319_141709,4,0.189,-18.18
11,Exp_20260319_141709,4,0.200,-17.99
11,Exp_20260319_141709,4,0.211,-17.90
11,Exp_20260319_141709,4,0.222,-17.80
11,Exp_20260319_141709,4,0.234,-17.61
11,Exp_20260319_141709,4,0.244,-17.46
11,Exp_20260319_141709,4,0.256,-17.22
