UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
12,Exp_20260319_150202,1,0.013,-19.99
12,Exp_20260319_150202,1,0.024,-20.00
12,Exp_20260319_150202,1,0.042,-20.01
12,Exp_20260319_150202,1,0.051,-20.10
12,Exp_20260319_150202,1,0.064,-20.15
12,Exp_20260319_150202,1,0.068,-20.18
12,Exp_20260319_150202,1,0.079,-20.04
12,Exp_20260319_150202,1,0.090,-20.00
12,Exp_20260319_150202,1,0.101,-19.52
12,Exp_20260319_150202,1,0.112,-19.51
12,Exp_20260319_150202,1,0.124,-19.39
12,Exp_20260319_150202,1,0.134,-18.98
12,Exp_20260319_150202,1,0.145,-18.81
12,Exp_20260319_150202,1,0.157,-18.67
12,Exp_20260319_150202,1,0.168,-18.62
12,Exp_20260319_150202,1,0.179,-18.59
12,Exp_20260319_150202,1,0.190,-18.59
12,Exp_20260319_150202,1,0.201,-18.54
12,Exp_20260319_150202,1,0.212,-18.43
12,Exp_20260319_150202,1,0.223,-18.29
12,Exp_20260319_150202,1,0.234,-18.22
12,Exp_20260319_150202,1,0.245,-18.18
12,Exp_20260319_150202,1,0.256,-18.14
12,Exp_20260319_150202,1,0.267,-18.12
12,Exp_20260319_150202,1,0.279,-18.09
12,Exp_20260319_150202,1,0.290,-18.11
12,Exp_20260319_150202,1,0.301,-18.16
12,Exp_20260319_150202,1,0.312,-18.16
12,Exp_20260319_150202,1,0.323,-17.94
12,Exp_20260319_150202,1,0.334,-17.44
12,Exp_20260319_150202,1,0.345,-17.19
12,Exp_20260319_150202,1,0.356,-16.95
12,Exp_20260319_150202,1,0.368,-16.55
12,Exp_20260319_150202,1,0.387,-16.21
12,Exp_20260319_150202,1,0.396,-16.31
12,Exp_20260319_150202,1,0.407,-16.06
12,Exp_20260319_150202,1,0.412,-15.48
12,Exp_20260319_150202,1,0.424,-14.77
12,Exp_20260319_150202,1,0.441,-14.41
12,Exp_20260319_150202,1,0.452,-13.89
12,Exp_20260319_150202,1,0.462,-13.07
12,Exp_20260319_150202,1,0.468,-12.70
12,Exp_20260319_150202,1,0.481,-12.21
12,Exp_20260319_150202,1,0.491,-11.78
12,Exp_20260319_150202,1,0.502,-11.36
12,Exp_20260319_150202,1,0.514,-10.83
12,Exp_20260319_150202,1,0.525,-10.66
12,Exp_20260319_150202,1,0.536,-10.33
12,Exp_20260319_150202,1,0.547,-10.18
12,Exp_20260319_150202,1,0.559,-10.15
12,Exp_20260319_150202,1,0.569,-9.94
12,Exp_20260319_150202,1,0.581,-9.71
12,Exp_20260319_150202,1,0.591,-9.34
12,Exp_20260319_150202,1,0.603,-8.97
12,Exp_20260319_150202,1,0.614,-8.57
12,Exp_20260319_150202,1,0.625,-8.27
12,Exp_20260319_150202,1,0.636,-7.98
12,Exp_20260319_150202,1,0.649,-7.67
12,Exp_20260319_150202,1,0.664,-7.18
12,Exp_20260319_150202,1,0.669,-6.91
12,Exp_20260319_150202,1,0.681,-6.52
12,Exp_20260319_150202,1,0.692,-5.80
12,Exp_20260319_150202,1,0.703,-5.22
12,Exp_20260319_150202,1,0.715,-5.00
12,Exp_20260319_150202,1,0.725,-4.74
12,Exp_20260319_150202,1,0.736,-4.43
12,Exp_20260319_150202,1,0.747,-4.20
12,Exp_20260319_150202,1,0.758,-3.88
12,Exp_20260319_150202,1,0.770,-3.61
12,Exp_20260319_150202,1,0.781,-3.26
12,Exp_20260319_150202,1,0.791,-3.00
12,Exp_20260319_150202,1,0.802,-2.77
12,Exp_20260319_150202,1,0.814,-2.59
12,Exp_20260319_150202,1,0.825,-2.54
12,Exp_20260319_150202,1,0.836,-2.34
12,Exp_20260319_150202,1,0.847,-2.18
12,Exp_20260319_150202,1,0.858,-1.95
12,Exp_20260319_150202,1,0.869,-2.02
12,Exp_20260319_150202,1,0.880,-2.04
12,Exp_20260319_150202,1,0.891,-2.05
12,Exp_20260319_150202,1,0.902,-1.89
12,Exp_20260319_150202,1,0.914,-1.93
12,Exp_20260319_150202,1,0.925,-1.70
12,Exp_20260319_150202,1,0.936,-1.48
12,Exp_20260319_150202,1,0.947,-1.00
12,Exp_20260319_150202,1,0.958,-0.58
12,Exp_20260319_150202,1,0.969,-0.42
12,Exp_20260319_150202,1,0.980,-0.25
12,Exp_20260319_150202,1,0.992,-0.05
12,Exp_20260319_150202,1,1.002,-0.05
12,Exp_20260319_150202,1,1.014,-0.09
12,Exp_20260319_150202,1,1.025,-0.19
12,Exp_20260319_150202,1,1.035,-0.21
12,Exp_20260319_150202,1,1.047,-0.27
12,Exp_20260319_150202,1,1.058,-0.42
12,Exp_20260319_150202,1,1.069,-0.43
12,Exp_20260319_150202,1,1.080,-0.46
12,Exp_20260319_150202,1,1.091,-0.56
12,Exp_20260319_150202,1,1.110,-0.72
12,Exp_20260319_150202,1,1.114,-1.03
12,Exp_20260319_150202,1,1.123,-1.79
12,Exp_20260319_150202,1,1.134,-1.62
12,Exp_20260319_150202,2,0.010,50.17
12,Exp_20260319_150202,2,0.021,50.28
12,Exp_20260319_150202,2,0.033,49.82
12,Exp_20260319_150202,2,0.044,49.80
12,Exp_20260319_150202,2,0.055,49.86
12,Exp_20260319_150202,2,0.066,49.90
12,Exp_20260319_150202,2,0.077,49.85
12,Exp_20260319_150202,2,0.094,49.69
12,Exp_20260319_150202,2,0.099,49.91
12,Exp_20260319_150202,2,0.116,50.04
12,Exp_20260319_150202,2,0.126,50.08
12,Exp_20260319_150202,2,0.132,49.82
12,Exp_20260319_150202,2,0.156,49.47
12,Exp_20260319_150202,2,0.162,48.74
12,Exp_20260319_150202,2,0.165,48.69
12,Exp_20260319_150202,2,0.172,48.20
12,Exp_20260319_150202,2,0.185,46.89
12,Exp_20260319_150202,2,0.194,46.03
12,Exp_20260319_150202,2,0.206,45.43
12,Exp_20260319_150202,2,0.216,43.74
12,Exp_20260319_150202,2,0.227,42.54
12,Exp_20260319_150202,2,0.275,41.03
12,Exp_20260319_150202,2,0.293,34.77
12,Exp_20260319_150202,2,0.301,32.04
12,Exp_20260319_150202,2,0.305,30.71
12,Exp_20260319_150202,2,0.317,29.03
12,Exp_20260319_150202,2,0.331,27.52
12,Exp_20260319_150202,2,0.339,26.26
12,Exp_20260319_150202,2,0.351,25.11
12,Exp_20260319_150202,2,0.361,23.93
12,Exp_20260319_150202,2,0.375,22.69
12,Exp_20260319_150202,2,0.383,21.25
12,Exp_20260319_150202,2,0.397,20.18
12,Exp_20260319_150202,2,0.406,19.22
12,Exp_20260319_150202,2,0.419,17.87
12,Exp_20260319_150202,2,0.431,16.65
12,Exp_20260319_150202,2,0.440,15.55
12,Exp_20260319_150202,2,0.450,14.56
12,Exp_20260319_150202,2,0.468,13.27
12,Exp_20260319_150202,2,0.476,12.31
12,Exp_20260319_150202,2,0.487,11.17
12,Exp_20260319_150202,2,0.499,10.10
12,Exp_20260319_150202,2,0.510,9.10
12,Exp_20260319_150202,2,0.519,8.27
12,Exp_20260319_150202,2,0.532,7.33
12,Exp_20260319_150202,2,0.542,6.62
12,Exp_20260319_150202,2,0.550,5.98
12,Exp_20260319_150202,2,0.561,5.36
12,Exp_20260319_150202,2,0.572,4.67
12,Exp_20260319_150202,2,0.584,3.84
12,Exp_20260319_150202,2,0.595,3.45
12,Exp_20260319_150202,2,0.606,3.23
12,Exp_20260319_150202,2,0.619,3.07
12,Exp_20260319_150202,2,0.629,2.48
12,Exp_20260319_150202,2,0.644,2.06
12,Exp_20260319_150202,2,0.653,1.94
12,Exp_20260319_150202,2,0.662,1.81
12,Exp_20260319_150202,2,0.676,1.76
12,Exp_20260319_150202,2,0.687,1.89
12,Exp_20260319_150202,2,0.698,1.81
12,Exp_20260319_150202,2,0.709,1.75
12,Exp_20260319_150202,2,0.721,1.91
12,Exp_20260319_150202,2,0.732,1.86
12,Exp_20260319_150202,2,0.742,1.75
12,Exp_20260319_150202,2,0.752,1.68
12,Exp_20260319_150202,2,0.766,1.54
12,Exp_20260319_150202,2,0.777,1.30
12,Exp_20260319_150202,2,0.787,1.29
12,Exp_20260319_150202,2,0.801,1.25
12,Exp_20260319_150202,2,0.809,1.06
12,Exp_20260319_150202,2,0.820,0.83
12,Exp_20260319_150202,2,0.832,0.46
12,Exp_20260319_150202,2,0.842,0.29
12,Exp_20260319_150202,2,0.856,0.12
12,Exp_20260319_150202,2,0.866,-0.05
12,Exp_20260319_150202,2,0.875,-0.13
12,Exp_20260319_150202,2,0.890,-0.19
12,Exp_20260319_150202,2,0.902,-0.26
12,Exp_20260319_150202,2,0.910,-0.37
12,Exp_20260319_150202,2,0.922,-0.20
12,Exp_20260319_150202,2,0.932,-0.14
12,Exp_20260319_150202,2,0.945,-0.02
12,Exp_20260319_150202,2,0.953,-0.02
12,Exp_20260319_150202,2,0.965,-0.02
12,Exp_20260319_150202,2,0.975,0.02
12,Exp_20260319_150202,2,0.986,0.05
12,Exp_20260319_150202,2,0.998,0.05
12,Exp_20260319_150202,2,1.011,0.10
12,Exp_20260319_150202,2,1.020,0.09
12,Exp_20260319_150202,2,1.031,0.11
12,Exp_20260319_150202,2,1.042,0.08
12,Exp_20260319_150202,2,1.052,0.09
12,Exp_20260319_150202,2,1.064,0.09
12,Exp_20260319_150202,2,1.075,0.12
12,Exp_20260319_150202,2,1.089,0.11
12,Exp_20260319_150202,2,1.096,0.11
12,Exp_20260319_150202,2,1.109,0.17
12,Exp_20260319_150202,2,1.124,0.19
12,Exp_20260319_150202,2,1.131,-0.03
12,Exp_20260319_150202,3,0.011,-29.95
12,Exp_20260319_150202,3,0.022,-29.81
12,Exp_20260319_150202,3,0.036,-29.72
12,Exp_20260319_150202,3,0.044,-29.79
12,Exp_20260319_150202,3,0.056,-29.84
12,Exp_20260319_150202,3,0.070,-29.91
12,Exp_20260319_150202,3,0.078,-29.60
12,Exp_20260319_150202,3,0.089,-29.28
12,Exp_20260319_150202,3,0.100,-28.66
12,Exp_20260319_150202,3,0.111,-28.23
12,Exp_20260319_150202,3,0.122,-27.73
12,Exp_20260319_150202,3,0.133,-27.32
12,Exp_20260319_150202,3,0.145,-27.06
12,Exp_20260319_150202,3,0.155,-26.86
12,Exp_20260319_150202,3,0.167,-26.40
12,Exp_20260319_150202,3,0.181,-26.06
12,Exp_20260319_150202,3,0.191,-25.57
12,Exp_20260319_150202,3,0.200,-25.03
12,Exp_20260319_150202,3,0.211,-24.55
12,Exp_20260319_150202,3,0.222,-24.08
12,Exp_20260319_150202,3,0.233,-23.26
12,Exp_20260319_150202,3,0.245,-22.72
12,Exp_20260319_150202,3,0.256,-21.89
12,Exp_20260319_150202,3,0.266,-20.84
12,Exp_20260319_150202,3,0.280,-19.85
12,Exp_20260319_150202,3,0.292,-19.53
12,Exp_20260319_150202,3,0.300,-18.25
12,Exp_20260319_150202,3,0.311,-17.30
12,Exp_20260319_150202,3,0.322,-16.48
12,Exp_20260319_150202,3,0.333,-15.36
12,Exp_20260319_150202,3,0.348,-14.35
12,Exp_20260319_150202,3,0.355,-12.97
12,Exp_20260319_150202,3,0.367,-11.71
12,Exp_20260319_150202,3,0.378,-10.58
12,Exp_20260319_150202,3,0.389,-9.54
12,Exp_20260319_150202,3,0.403,-8.81
12,Exp_20260319_150202,3,0.411,-7.90
12,Exp_20260319_150202,3,0.422,-6.88
12,Exp_20260319_150202,3,0.433,-5.86
12,Exp_20260319_150202,3,0.444,-5.07
12,Exp_20260319_150202,3,0.455,-4.37
12,Exp_20260319_150202,3,0.467,-3.03
12,Exp_20260319_150202,3,0.478,-2.34
12,Exp_20260319_150202,3,0.489,-1.68
12,Exp_20260319_150202,3,0.502,-1.40
12,Exp_20260319_150202,3,0.514,-1.31
12,Exp_20260319_150202,3,0.522,-1.20
12,Exp_20260319_150202,3,0.533,-1.15
12,Exp_20260319_150202,3,0.545,-0.73
12,Exp_20260319_150202,3,0.556,-0.09
12,Exp_20260319_150202,3,0.566,0.45
12,Exp_20260319_150202,3,0.579,0.84
12,Exp_20260319_150202,3,0.589,1.18
12,Exp_20260319_150202,3,0.600,1.28
12,Exp_20260319_150202,3,0.611,1.40
12,Exp_20260319_150202,3,0.625,1.54
12,Exp_20260319_150202,3,0.633,1.73
12,Exp_20260319_150202,3,0.645,1.82
12,Exp_20260319_150202,3,0.658,1.87
12,Exp_20260319_150202,3,0.666,1.91
12,Exp_20260319_150202,3,0.678,1.94
12,Exp_20260319_150202,3,0.689,1.91
12,Exp_20260319_150202,3,0.700,1.73
12,Exp_20260319_150202,3,0.711,1.54
12,Exp_20260319_150202,3,0.731,1.04
12,Exp_20260319_150202,3,0.742,0.95
12,Exp_20260319_150202,3,0.750,0.75
12,Exp_20260319_150202,3,0.761,0.58
12,Exp_20260319_150202,3,0.773,0.39
12,Exp_20260319_150202,3,0.783,0.40
12,Exp_20260319_150202,4,0.011,-10.18
12,Exp_20260319_150202,4,0.022,-10.35
12,Exp_20260319_150202,4,0.033,-10.32
12,Exp_20260319_150202,4,0.045,-10.26
12,Exp_20260319_150202,4,0.054,-10.17
12,Exp_20260319_150202,4,0.063,-10.29
12,Exp_20260319_150202,4,0.076,-10.19
12,Exp_20260319_150202,4,0.089,-10.09
12,Exp_20260319_150202,4,0.097,-9.66
12,Exp_20260319_150202,4,0.107,-9.56
12,Exp_20260319_150202,4,0.122,-9.14
12,Exp_20260319_150202,4,0.132,-8.73
12,Exp_20260319_150202,4,0.139,-8.39
12,Exp_20260319_150202,4,0.157,-7.91
12,Exp_20260319_150202,4,0.166,-7.80
12,Exp_20260319_150202,4,0.182,-7.64
12,Exp_20260319_150202,4,0.195,-7.36
12,Exp_20260319_150202,4,0.204,-6.95
12,Exp_20260319_150202,4,0.213,-6.19
12,Exp_20260319_150202,4,0.227,-5.61
12,Exp_20260319_150202,4,0.236,-5.37
12,Exp_20260319_150202,4,0.247,-5.02
12,Exp_20260319_150202,4,0.258,-4.63
12,Exp_20260319_150202,4,0.270,-4.07
12,Exp_20260319_150202,4,0.280,-3.16
12,Exp_20260319_150202,4,0.293,-2.61
12,Exp_20260319_150202,4,0.305,-2.40
12,Exp_20260319_150202,4,0.312,-1.97
12,Exp_20260319_150202,4,0.326,-1.44
12,Exp_20260319_150202,4,0.335,-0.91
12,Exp_20260319_150202,4,0.346,0.09
12,Exp_20260319_150202,4,0.361,0.86
12,Exp_20260319_150202,4,0.371,1.22
12,Exp_20260319_150202,4,0.379,1.10
12,Exp_20260319_150202,4,0.390,1.28
12,Exp_20260319_150202,4,0.402,1.44
12,Exp_20260319_150202,4,0.415,1.25
12,Exp_20260319_150202,4,0.423,1.32
12,Exp_20260319_150202,4,0.438,1.34
12,Exp_20260319_150202,4,0.446,1.18
12,Exp_20260319_150202,4,0.457,1.06
12,Exp_20260319_150202,4,0.468,0.93
12,Exp_20260319_150202,4,0.481,0.47
12,Exp_20260319_150202,4,0.490,0.16
12,Exp_20260319_150202,4,0.501,0.01
12,Exp_20260319_150202,4,0.513,-0.19
12,Exp_20260319_150202,4,0.526,-0.49
12,Exp_20260319_150202,4,0.534,-0.77
12,Exp_20260319_150202,4,0.546,-1.36
12,Exp_20260319_150202,4,0.557,-1.83
12,Exp_20260319_150202,4,0.569,-2.14
12,Exp_20260319_150202,4,0.580,-1.97
12,Exp_20260319_150202,4,0.591,-1.81
12,Exp_20260319_150202,5,0.011,-10.21
12,Exp_20260319_150202,5,0.026,-10.29
12,Exp_20260319_150202,5,0.034,-10.55
12,Exp_20260319_150202,5,0.045,-10.70
12,Exp_20260319_150202,5,0.056,-10.74
12,Exp_20260319_150202,5,0.067,-10.47
12,Exp_20260319_150202,5,0.078,-10.36
12,Exp_20260319_150202,5,0.089,-10.25
12,Exp_20260319_150202,5,0.102,-9.46
12,Exp_20260319_150202,5,0.111,-8.87
12,Exp_20260319_150202,5,0.123,-8.32
12,Exp_20260319_150202,5,0.137,-8.00
12,Exp_20260319_150202,5,0.144,-7.60
12,Exp_20260319_150202,5,0.156,-7.04
12,Exp_20260319_150202,5,0.167,-5.93
