UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
15,Exp_20260320_135831,1,midair,50.0,30.0,31.02,1.02,1.332
15,Exp_20260320_135831,2,midair,10.0,40.0,38.11,1.89,1.228
15,Exp_20260320_135831,3,midair,0.0,40.0,39.86,0.14,1.368
15,Exp_20260320_135831,4,midair,0.0,20.0,20.50,0.50,1.079
15,Exp_20260320_135831,5,midair,40.0,10.0,11.89,1.89,1.021
15,Exp_20260320_135831,6,midair,40.0,50.0,48.01,1.99,0.825
15,Exp_20260320_135831,7,midair,40.0,30.0,32.88,2.88,0.921
15,Exp_20260320_135831,8,midair,50.0,20.0,21.80,1.80,1.977
15,Exp_20260320_135831,9,midair,10.0,50.0,48.34,1.66,1.111
15,Exp_20260320_135831,10,midair,50.0,40.0,41.68,1.68,1.087
15,Exp_20260320_135831,11,midair,0.0,40.0,37.36,2.64,2.421
15,Exp_20260320_135831,12,midair,20.0,30.0,29.41,0.59,0.966
15,Exp_20260320_135831,13,midair,50.0,20.0,19.49,0.51,1.009
15,Exp_20260320_135831,14,midair,50.0,10.0,10.28,0.28,1.344
15,Exp_20260320_135831,15,midair,30.0,40.0,38.14,1.86,0.822
15,Exp_20260320_135831,16,midair,50.0,0.0,0.69,0.69,1.466
15,Exp_20260320_135831,17,midair,20.0,40.0,38.78,1.22,1.142
15,Exp_20260320_135831,18,midair,20.0,0.0,-0.18,0.18,1.266
15,Exp_20260320_135831,19,midair,20.0,40.0,39.99,0.01,1.437
15,Exp_20260320_135831,20,midair,40.0,0.0,1.02,1.02,1.431
15,Exp_20260320_135831,21,midair,30.0,0.0,0.18,0.18,0.778
15,Exp_20260320_135831,22,midair,30.0,20.0,17.56,2.44,0.645
15,Exp_20260320_135831,23,midair,10.0,50.0,48.27,1.73,1.345
15,Exp_20260320_135831,24,midair,40.0,0.0,2.65,2.65,1.025
15,Exp_20260320_135831,25,midair,10.0,30.0,29.83,0.17,0.828
15,Exp_20260320_135831,26,midair,50.0,30.0,28.64,1.36,0.999
15,Exp_20260320_135831,27,midair,30.0,50.0,48.89,1.11,1.065
15,Exp_20260320_135831,28,midair,30.0,10.0,9.10,0.90,0.865
15,Exp_20260320_135831,29,midair,30.0,10.0,8.99,1.01,1.302
15,Exp_20260320_135831,30,midair,40.0,20.0,20.39,0.39,1.030
15,Exp_20260320_135831,31,midair,50.0,10.0,11.36,1.36,1.233
15,Exp_20260320_135831,32,midair,20.0,40.0,39.94,0.06,0.763
15,Exp_20260320_135831,33,midair,0.0,10.0,10.17,0.17,1.099
15,Exp_20260320_135831,34,midair,50.0,30.0,28.78,1.22,2.251
15,Exp_20260320_135831,35,midair,50.0,40.0,39.62,0.38,0.700
15,Exp_20260320_135831,36,midair,40.0,20.0,21.60,1.60,1.247
15,Exp_20260320_135831,37,midair,50.0,0.0,0.62,0.62,1.464
15,Exp_20260320_135831,38,midair,30.0,20.0,18.68,1.32,0.687
15,Exp_20260320_135831,39,midair,10.0,0.0,-1.36,1.36,0.755
15,Exp_20260320_135831,40,midair,10.0,40.0,38.82,1.18,0.684
15,Exp_20260320_135831,41,midair,30.0,50.0,49.12,0.88,0.922
15,Exp_20260320_135831,42,midair,20.0,50.0,47.77,2.23,0.815
15,Exp_20260320_135831,43,midair,20.0,10.0,9.35,0.65,0.580
15,Exp_20260320_135831,44,midair,10.0,20.0,22.15,2.15,0.456
15,Exp_20260320_135831,45,midair,20.0,10.0,8.43,1.57,0.564
15,Exp_20260320_135831,46,midair,10.0,40.0,37.27,2.73,1.100
15,Exp_20260320_135831,47,midair,30.0,10.0,10.06,0.06,0.743
15,Exp_20260320_135831,48,midair,50.0,40.0,39.81,0.19,0.525
