UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
14,Exp_20260319_162719,1,midair,0.0,30.0,30.28,0.28,1.365
14,Exp_20260319_162719,2,midair,40.0,20.0,21.35,1.35,0.739
14,Exp_20260319_162719,3,midair,40.0,0.0,1.83,1.83,1.147
14,Exp_20260319_162719,4,midair,20.0,0.0,0.46,0.46,0.766
14,Exp_20260319_162719,5,midair,40.0,0.0,-0.47,0.47,0.988
14,Exp_20260319_162719,6,midair,20.0,30.0,27.29,2.71,0.704
14,Exp_20260319_162719,7,midair,40.0,30.0,29.19,0.81,1.266
14,Exp_20260319_162719,8,midair,50.0,40.0,40.62,0.62,1.122
14,Exp_20260319_162719,9,midair,20.0,0.0,0.65,0.65,1.066
14,Exp_20260319_162719,10,midair,40.0,50.0,49.03,0.97,0.779
14,Exp_20260319_162719,11,midair,0.0,40.0,42.52,2.52,1.177
14,Exp_20260319_162719,12,midair,10.0,30.0,30.49,0.49,1.043
14,Exp_20260319_162719,13,midair,30.0,0.0,0.60,0.60,0.789
14,Exp_20260319_162719,14,midair,0.0,10.0,11.73,1.73,1.124
14,Exp_20260319_162719,15,midair,20.0,0.0,1.88,1.88,0.801
14,Exp_20260319_162719,16,midair,0.0,20.0,21.04,1.04,0.768
14,Exp_20260319_162719,17,midair,40.0,10.0,12.61,2.61,1.645
14,Exp_20260319_162719,18,midair,0.0,50.0,49.76,0.24,1.305
14,Exp_20260319_162719,19,midair,10.0,20.0,20.52,0.52,0.944
14,Exp_20260319_162719,20,midair,30.0,20.0,21.22,1.22,0.744
14,Exp_20260319_162719,21,midair,50.0,20.0,19.62,0.38,0.788
14,Exp_20260319_162719,22,midair,40.0,10.0,10.93,0.93,1.011
14,Exp_20260319_162719,23,midair,30.0,10.0,11.56,1.56,0.944
14,Exp_20260319_162719,24,midair,40.0,20.0,20.30,0.30,0.722
14,Exp_20260319_162719,25,midair,0.0,50.0,47.60,2.40,1.223
14,Exp_20260319_162719,26,midair,0.0,10.0,10.81,0.81,0.844
14,Exp_20260319_162719,27,midair,50.0,20.0,22.32,2.32,0.800
14,Exp_20260319_162719,28,midair,50.0,0.0,0.65,0.65,1.088
14,Exp_20260319_162719,29,midair,0.0,50.0,47.10,2.90,1.022
14,Exp_20260319_162719,30,midair,10.0,0.0,2.18,2.18,0.600
14,Exp_20260319_162719,31,midair,20.0,10.0,12.61,2.61,0.827
14,Exp_20260319_162719,32,midair,20.0,10.0,11.48,1.48,0.744
14,Exp_20260319_162719,33,midair,50.0,10.0,10.96,0.96,0.748
14,Exp_20260319_162719,34,midair,10.0,30.0,29.52,0.48,0.800
14,Exp_20260319_162719,35,midair,30.0,40.0,42.65,2.65,0.522
14,Exp_20260319_162719,36,midair,10.0,30.0,29.12,0.88,0.567
14,Exp_20260319_162719,37,midair,50.0,0.0,2.33,2.33,0.702
14,Exp_20260319_162719,38,midair,10.0,20.0,20.97,0.97,0.627
14,Exp_20260319_162719,39,midair,50.0,0.0,0.46,0.46,1.005
14,Exp_20260319_162719,40,midair,50.0,30.0,29.50,0.50,0.566
14,Exp_20260319_162719,41,midair,0.0,30.0,30.68,0.68,0.744
14,Exp_20260319_162719,42,midair,30.0,0.0,-0.39,0.39,0.800
14,Exp_20260319_162719,43,midair,20.0,10.0,10.24,0.24,0.589
14,Exp_20260319_162719,44,midair,10.0,40.0,39.86,0.14,0.626
14,Exp_20260319_162719,45,midair,10.0,40.0,41.35,1.35,0.499
14,Exp_20260319_162719,46,midair,10.0,0.0,0.30,0.30,0.771
14,Exp_20260319_162719,47,midair,50.0,40.0,38.11,1.89,0.544
14,Exp_20260319_162719,48,midair,20.0,40.0,38.98,1.02,0.700
14,Exp_20260319_162719,49,midair,0.0,20.0,19.03,0.97,0.479
14,Exp_20260319_162719,50,midair,30.0,20.0,19.51,0.49,0.466
14,Exp_20260319_162719,51,midair,40.0,20.0,20.70,0.70,0.644
14,Exp_20260319_162719,52,midair,20.0,30.0,30.24,0.24,0.566
14,Exp_20260319_162719,53,midair,30.0,0.0,0.48,0.48,0.566
14,Exp_20260319_162719,54,midair,20.0,40.0,40.84,0.84,0.500
14,Exp_20260319_162719,55,midair,40.0,30.0,28.48,1.52,0.404
14,Exp_20260319_162719,56,midair,50.0,10.0,11.87,1.87,0.700
14,Exp_20260319_162719,57,midair,20.0,30.0,31.17,1.17,0.406
14,Exp_20260319_162719,58,midair,0.0,20.0,19.52,0.48,0.366
14,Exp_20260319_162719,59,midair,10.0,50.0,47.75,2.25,0.600
