UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
4,Exp_20260317_144614,1,midair,40.0,50.0,51.57,1.57,0.470
4,Exp_20260317_144614,2,midair,40.0,30.0,28.15,1.85,0.722
4,Exp_20260317_144614,3,midair,50.0,10.0,11.67,1.67,1.689
4,Exp_20260317_144614,4,midair,30.0,0.0,1.54,1.54,0.822
4,Exp_20260317_144614,5,midair,0.0,10.0,11.73,1.73,0.401
4,Exp_20260317_144614,6,midair,20.0,10.0,8.25,1.75,1.454
4,Exp_20260317_144614,7,midair,10.0,40.0,40.22,0.22,0.933
4,Exp_20260317_144614,8,midair,30.0,50.0,48.18,1.82,0.899
4,Exp_20260317_144614,9,midair,50.0,30.0,31.13,1.13,1.097
4,Exp_20260317_144614,10,midair,10.0,50.0,51.21,1.21,1.266
4,Exp_20260317_144614,11,midair,50.0,0.0,1.76,1.76,2.166
4,Exp_20260317_144614,12,midair,0.0,20.0,20.29,0.29,0.632
4,Exp_20260317_144614,13,midair,10.0,50.0,50.42,0.42,0.800
4,Exp_20260317_144614,14,midair,40.0,20.0,18.80,1.20,1.092
4,Exp_20260317_144614,15,midair,10.0,20.0,21.25,1.25,0.378
4,Exp_20260317_144614,16,midair,10.0,30.0,28.06,1.94,1.092
4,Exp_20260317_144614,17,midair,10.0,50.0,48.07,1.93,1.122
4,Exp_20260317_144614,18,midair,40.0,30.0,29.17,0.83,0.511
4,Exp_20260317_144614,19,midair,10.0,20.0,20.47,0.47,1.221
4,Exp_20260317_144614,20,midair,50.0,40.0,38.04,1.96,1.900
4,Exp_20260317_144614,21,midair,20.0,50.0,50.61,0.61,1.100
4,Exp_20260317_144614,22,midair,30.0,50.0,51.65,1.65,1.565
4,Exp_20260317_144614,23,midair,40.0,0.0,1.35,1.35,2.909
4,Exp_20260317_144614,24,midair,50.0,20.0,21.32,1.32,4.142
4,Exp_20260317_144614,25,midair,30.0,40.0,39.60,0.40,0.444
4,Exp_20260317_144614,26,midair,30.0,40.0,39.38,0.62,0.944
