UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
6,Exp_20260317_163703,1,0.012,-19.81
6,Exp_20260317_163703,1,0.022,-20.49
6,Exp_20260317_163703,1,0.035,-20.76
6,Exp_20260317_163703,1,0.045,-20.93
6,Exp_20260317_163703,1,0.056,-20.84
6,Exp_20260317_163703,1,0.070,-20.35
6,Exp_20260317_163703,1,0.082,-19.33
6,Exp_20260317_163703,1,0.100,-19.02
6,Exp_20260317_163703,1,0.111,-18.51
6,Exp_20260317_163703,1,0.122,-18.29
6,Exp_20260317_163703,1,0.136,-18.14
6,Exp_20260317_163703,1,0.148,-17.26
6,Exp_20260317_163703,1,0.167,-16.10
6,Exp_20260317_163703,1,0.180,-15.31
6,Exp_20260317_163703,1,0.192,-15.00
6,Exp_20260317_163703,1,0.211,-14.71
6,Exp_20260317_163703,1,0.222,-13.75
6,Exp_20260317_163703,1,0.234,-13.10
6,Exp_20260317_163703,1,0.244,-12.34
6,Exp_20260317_163703,1,0.255,-11.67
6,Exp_20260317_163703,1,0.267,-11.26
6,Exp_20260317_163703,1,0.278,-10.90
6,Exp_20260317_163703,1,0.291,-12.14
6,Exp_20260317_163703,1,0.303,-12.48
6,Exp_20260317_163703,1,0.322,-12.43
6,Exp_20260317_163703,1,0.334,-12.38
6,Exp_20260317_163703,1,0.344,-12.30
6,Exp_20260317_163703,1,0.355,-13.32
6,Exp_20260317_163703,1,0.366,-13.57
6,Exp_20260317_163703,1,0.378,-13.60
6,Exp_20260317_163703,1,0.390,-12.63
6,Exp_20260317_163703,1,0.403,-12.36
6,Exp_20260317_163703,1,0.415,-11.58
6,Exp_20260317_163703,1,0.433,-10.46
6,Exp_20260317_163703,1,0.446,-10.11
6,Exp_20260317_163703,1,0.459,-9.85
6,Exp_20260317_163703,1,0.478,-9.05
6,Exp_20260317_163703,1,0.488,-8.69
6,Exp_20260317_163703,1,0.501,-8.28
6,Exp_20260317_163703,1,0.513,-7.85
6,Exp_20260317_163703,1,0.525,-7.06
6,Exp_20260317_163703,1,0.545,-6.67
6,Exp_20260317_163703,1,0.556,-6.94
6,Exp_20260317_163703,1,0.566,-6.73
6,Exp_20260317_163703,1,0.578,-6.24
6,Exp_20260317_163703,1,0.589,-5.84
6,Exp_20260317_163703,1,0.602,-5.72
6,Exp_20260317_163703,1,0.617,-6.17
6,Exp_20260317_163703,1,0.648,-6.23
6,Exp_20260317_163703,1,0.664,-5.89
6,Exp_20260317_163703,1,0.671,-5.74
6,Exp_20260317_163703,1,0.689,-5.48
6,Exp_20260317_163703,1,0.700,-5.08
6,Exp_20260317_163703,1,0.711,-4.97
6,Exp_20260317_163703,1,0.724,-4.77
6,Exp_20260317_163703,1,0.736,-4.26
6,Exp_20260317_163703,1,0.756,-3.53
6,Exp_20260317_163703,1,0.769,-3.38
6,Exp_20260317_163703,1,0.782,-2.88
6,Exp_20260317_163703,1,0.800,-2.55
6,Exp_20260317_163703,1,0.811,-2.61
6,Exp_20260317_163703,1,0.825,-3.22
6,Exp_20260317_163703,1,0.834,-3.30
6,Exp_20260317_163703,1,0.844,-3.32
6,Exp_20260317_163703,1,0.855,-3.28
6,Exp_20260317_163703,1,0.866,-3.15
6,Exp_20260317_163703,1,0.878,-3.05
6,Exp_20260317_163703,1,0.889,-3.08
6,Exp_20260317_163703,1,0.900,-2.78
6,Exp_20260317_163703,1,0.911,-2.54
6,Exp_20260317_163703,1,0.924,-2.41
6,Exp_20260317_163703,1,0.939,-2.25
6,Exp_20260317_163703,1,0.956,-1.95
6,Exp_20260317_163703,1,0.966,-1.75
6,Exp_20260317_163703,1,0.969,-1.71
6,Exp_20260317_163703,1,0.989,-1.71
6,Exp_20260317_163703,1,1.000,-1.28
6,Exp_20260317_163703,1,1.011,-0.48
6,Exp_20260317_163703,1,1.022,0.11
6,Exp_20260317_163703,1,1.033,0.00
6,Exp_20260317_163703,1,1.047,0.56
6,Exp_20260317_163703,1,1.058,0.29
6,Exp_20260317_163703,1,1.078,0.26
6,Exp_20260317_163703,1,1.094,1.17
6,Exp_20260317_163703,1,1.108,1.39
6,Exp_20260317_163703,1,1.122,2.22
6,Exp_20260317_163703,1,1.134,2.49
6,Exp_20260317_163703,1,1.145,2.94
6,Exp_20260317_163703,1,1.158,3.83
6,Exp_20260317_163703,1,1.170,4.36
6,Exp_20260317_163703,1,1.189,3.93
6,Exp_20260317_163703,1,1.200,4.07
6,Exp_20260317_163703,1,1.211,4.37
6,Exp_20260317_163703,1,1.222,4.23
6,Exp_20260317_163703,1,1.233,4.13
6,Exp_20260317_163703,1,1.239,4.19
6,Exp_20260317_163703,1,1.259,4.17
6,Exp_20260317_163703,1,1.330,4.04
6,Exp_20260317_163703,1,1.336,2.66
6,Exp_20260317_163703,1,1.355,3.25
6,Exp_20260317_163703,1,1.366,3.19
6,Exp_20260317_163703,1,1.380,3.25
6,Exp_20260317_163703,1,1.391,3.01
6,Exp_20260317_163703,1,1.412,1.59
6,Exp_20260317_163703,1,1.425,1.21
6,Exp_20260317_163703,1,1.444,1.23
6,Exp_20260317_163703,1,1.455,1.17
6,Exp_20260317_163703,1,1.466,0.79
6,Exp_20260317_163703,1,1.478,0.27
6,Exp_20260317_163703,1,1.491,0.01
6,Exp_20260317_163703,1,1.503,-0.38
6,Exp_20260317_163703,1,1.522,-0.88
6,Exp_20260317_163703,1,1.532,-1.33
6,Exp_20260317_163703,1,1.545,-1.53
6,Exp_20260317_163703,1,1.557,-1.20
6,Exp_20260317_163703,1,1.569,-1.20
6,Exp_20260317_163703,1,1.588,-0.56
6,Exp_20260317_163703,1,1.602,-0.67
6,Exp_20260317_163703,1,1.613,-0.56
6,Exp_20260317_163703,1,1.633,0.16
6,Exp_20260317_163703,1,1.644,0.35
6,Exp_20260317_163703,1,1.655,0.50
6,Exp_20260317_163703,1,1.666,0.58
6,Exp_20260317_163703,1,1.677,0.46
6,Exp_20260317_163703,1,1.688,0.37
6,Exp_20260317_163703,1,1.700,0.41
6,Exp_20260317_163703,1,1.713,0.41
6,Exp_20260317_163703,1,1.725,0.37
6,Exp_20260317_163703,1,1.744,0.39
6,Exp_20260317_163703,1,1.755,0.50
6,Exp_20260317_163703,1,1.766,0.55
6,Exp_20260317_163703,1,1.777,0.55
6,Exp_20260317_163703,1,1.788,0.56
6,Exp_20260317_163703,1,1.799,0.56
6,Exp_20260317_163703,1,1.811,0.60
6,Exp_20260317_163703,1,1.824,0.64
6,Exp_20260317_163703,1,1.836,0.67
6,Exp_20260317_163703,1,1.855,0.35
6,Exp_20260317_163703,1,1.868,0.24
6,Exp_20260317_163703,1,1.880,0.71
6,Exp_20260317_163703,1,1.899,0.92
6,Exp_20260317_163703,1,1.910,0.98
6,Exp_20260317_163703,1,1.922,0.69
6,Exp_20260317_163703,1,1.935,0.61
6,Exp_20260317_163703,1,1.947,0.97
6,Exp_20260317_163703,1,1.966,0.89
6,Exp_20260317_163703,1,1.977,0.85
6,Exp_20260317_163703,2,0.012,-40.15
6,Exp_20260317_163703,2,0.025,-39.71
6,Exp_20260317_163703,2,0.040,-38.24
6,Exp_20260317_163703,2,0.056,-36.83
6,Exp_20260317_163703,2,0.067,-34.46
6,Exp_20260317_163703,2,0.078,-33.04
6,Exp_20260317_163703,2,0.091,-31.38
6,Exp_20260317_163703,2,0.105,-27.25
6,Exp_20260317_163703,2,0.123,-21.53
6,Exp_20260317_163703,2,0.135,-16.95
6,Exp_20260317_163703,2,0.149,-13.47
6,Exp_20260317_163703,2,0.158,-10.86
6,Exp_20260317_163703,2,0.178,-6.21
6,Exp_20260317_163703,2,0.189,-4.61
6,Exp_20260317_163703,2,0.201,-2.92
6,Exp_20260317_163703,2,0.211,-1.57
6,Exp_20260317_163703,2,0.222,-0.93
6,Exp_20260317_163703,2,0.225,-1.51
6,Exp_20260317_163703,2,0.245,-1.15
6,Exp_20260317_163703,2,0.259,-1.09
6,Exp_20260317_163703,2,0.270,-2.75
6,Exp_20260317_163703,2,0.289,-4.01
6,Exp_20260317_163703,2,0.300,-5.39
6,Exp_20260317_163703,2,0.311,-6.02
6,Exp_20260317_163703,2,0.322,-6.22
6,Exp_20260317_163703,2,0.333,-6.66
6,Exp_20260317_163703,2,0.344,-7.04
6,Exp_20260317_163703,2,0.356,-7.31
6,Exp_20260317_163703,2,0.369,-7.07
6,Exp_20260317_163703,2,0.383,-6.79
6,Exp_20260317_163703,2,0.400,-6.36
6,Exp_20260317_163703,2,0.413,-6.15
6,Exp_20260317_163703,2,0.426,-5.83
6,Exp_20260317_163703,2,0.444,-5.31
6,Exp_20260317_163703,2,0.456,-5.27
6,Exp_20260317_163703,2,0.467,-5.47
6,Exp_20260317_163703,2,0.480,-5.92
6,Exp_20260317_163703,2,0.492,-5.78
6,Exp_20260317_163703,2,0.511,-6.72
6,Exp_20260317_163703,2,0.522,-7.06
6,Exp_20260317_163703,2,0.533,-7.48
6,Exp_20260317_163703,2,0.544,-7.52
6,Exp_20260317_163703,2,0.556,-6.81
6,Exp_20260317_163703,2,0.569,-4.57
6,Exp_20260317_163703,2,0.585,-5.35
6,Exp_20260317_163703,2,0.603,-6.76
6,Exp_20260317_163703,2,0.622,-7.28
6,Exp_20260317_163703,2,0.634,-7.43
6,Exp_20260317_163703,2,0.644,-7.44
6,Exp_20260317_163703,2,0.656,-7.38
6,Exp_20260317_163703,2,0.667,-7.34
6,Exp_20260317_163703,2,0.678,-7.58
6,Exp_20260317_163703,2,0.692,-7.73
6,Exp_20260317_163703,2,0.704,-7.61
6,Exp_20260317_163703,2,0.723,-7.47
6,Exp_20260317_163703,2,0.735,-6.57
6,Exp_20260317_163703,2,0.749,-6.19
6,Exp_20260317_163703,2,0.770,-6.56
6,Exp_20260317_163703,2,0.782,-6.43
6,Exp_20260317_163703,2,0.789,-6.27
6,Exp_20260317_163703,2,0.802,-5.35
6,Exp_20260317_163703,2,0.814,-5.71
6,Exp_20260317_163703,2,0.834,-7.15
6,Exp_20260317_163703,2,0.845,-4.67
6,Exp_20260317_163703,2,0.856,-3.07
6,Exp_20260317_163703,2,0.867,-1.10
6,Exp_20260317_163703,2,0.878,-0.77
6,Exp_20260317_163703,2,0.891,-0.36
6,Exp_20260317_163703,2,0.905,0.06
6,Exp_20260317_163703,2,0.926,0.34
6,Exp_20260317_163703,2,0.935,0.66
6,Exp_20260317_163703,2,0.956,1.20
6,Exp_20260317_163703,2,0.967,0.22
6,Exp_20260317_163703,2,0.978,0.02
6,Exp_20260317_163703,2,0.989,-0.09
6,Exp_20260317_163703,2,0.991,-0.28
6,Exp_20260317_163703,2,1.011,0.56
6,Exp_20260317_163703,2,1.025,0.57
6,Exp_20260317_163703,2,1.037,0.54
6,Exp_20260317_163703,2,1.058,0.71
6,Exp_20260317_163703,2,1.070,0.90
6,Exp_20260317_163703,2,1.089,0.87
6,Exp_20260317_163703,2,1.100,0.45
6,Exp_20260317_163703,2,1.111,0.33
6,Exp_20260317_163703,2,1.122,0.22
6,Exp_20260317_163703,2,1.135,0.29
6,Exp_20260317_163703,2,1.147,0.38
6,Exp_20260317_163703,2,1.167,0.55
6,Exp_20260317_163703,2,1.178,0.41
6,Exp_20260317_163703,2,1.189,0.27
6,Exp_20260317_163703,2,1.202,0.32
6,Exp_20260317_163703,2,1.214,0.23
6,Exp_20260317_163703,2,1.234,0.06
6,Exp_20260317_163703,2,1.246,-0.09
6,Exp_20260317_163703,2,1.258,-0.26
6,Exp_20260317_163703,2,1.278,-0.85
