UserID,ExpID,TrialNumber,TimeSinceTrialStart(s),DistanceToTarget(mm)
16,Exp_20260320_145317,1,0.011,10.05
16,Exp_20260320_145317,1,0.022,9.94
16,Exp_20260320_145317,1,0.033,10.26
16,Exp_20260320_145317,1,0.050,10.31
16,Exp_20260320_145317,1,0.055,10.31
16,Exp_20260320_145317,1,0.067,10.21
16,Exp_20260320_145317,1,0.077,10.01
16,Exp_20260320_145317,1,0.089,10.03
16,Exp_20260320_145317,1,0.106,10.12
16,Exp_20260320_145317,1,0.117,10.23
16,Exp_20260320_145317,1,0.122,10.29
16,Exp_20260320_145317,1,0.133,9.88
16,Exp_20260320_145317,1,0.144,9.85
16,Exp_20260320_145317,1,0.155,9.83
16,Exp_20260320_145317,1,0.166,9.52
16,Exp_20260320_145317,1,0.177,9.31
16,Exp_20260320_145317,1,0.189,8.85
16,Exp_20260320_145317,1,0.199,8.03
16,Exp_20260320_145317,1,0.211,7.54
16,Exp_20260320_145317,1,0.222,7.16
16,Exp_20260320_145317,1,0.233,7.45
16,Exp_20260320_145317,1,0.244,7.49
16,Exp_20260320_145317,1,0.256,7.63
16,Exp_20260320_145317,1,0.267,7.41
16,Exp_20260320_145317,1,0.279,7.16
16,Exp_20260320_145317,1,0.291,6.68
16,Exp_20260320_145317,1,0.302,6.43
16,Exp_20260320_145317,1,0.314,5.80
16,Exp_20260320_145317,1,0.325,5.26
16,Exp_20260320_145317,1,0.337,4.88
16,Exp_20260320_145317,1,0.348,4.79
16,Exp_20260320_145317,1,0.360,4.49
16,Exp_20260320_145317,1,0.371,4.02
16,Exp_20260320_145317,1,0.382,4.05
16,Exp_20260320_145317,1,0.397,3.69
16,Exp_20260320_145317,1,0.409,3.43
16,Exp_20260320_145317,1,0.415,3.25
16,Exp_20260320_145317,1,0.426,3.01
16,Exp_20260320_145317,1,0.438,2.83
16,Exp_20260320_145317,1,0.449,2.63
16,Exp_20260320_145317,1,0.460,2.30
16,Exp_20260320_145317,1,0.471,2.34
16,Exp_20260320_145317,1,0.482,2.07
16,Exp_20260320_145317,1,0.493,2.06
16,Exp_20260320_145317,1,0.505,2.00
16,Exp_20260320_145317,1,0.515,2.16
16,Exp_20260320_145317,1,0.526,2.05
16,Exp_20260320_145317,1,0.538,1.99
16,Exp_20260320_145317,1,0.549,2.15
16,Exp_20260320_145317,1,0.560,2.17
16,Exp_20260320_145317,1,0.582,2.11
16,Exp_20260320_145317,1,0.588,2.09
16,Exp_20260320_145317,1,0.599,2.48
16,Exp_20260320_145317,1,0.611,2.55
16,Exp_20260320_145317,1,0.621,2.42
16,Exp_20260320_145317,1,0.633,2.26
16,Exp_20260320_145317,1,0.644,2.22
16,Exp_20260320_145317,1,0.655,2.16
16,Exp_20260320_145317,1,0.666,2.24
16,Exp_20260320_145317,1,0.677,2.34
16,Exp_20260320_145317,1,0.688,2.15
16,Exp_20260320_145317,1,0.699,1.98
16,Exp_20260320_145317,1,0.710,1.65
16,Exp_20260320_145317,1,0.722,1.45
16,Exp_20260320_145317,1,0.733,1.35
16,Exp_20260320_145317,1,0.744,1.49
16,Exp_20260320_145317,1,0.755,1.43
16,Exp_20260320_145317,1,0.766,1.44
16,Exp_20260320_145317,1,0.777,1.29
16,Exp_20260320_145317,1,0.788,1.01
16,Exp_20260320_145317,1,0.799,0.82
16,Exp_20260320_145317,1,0.810,0.74
16,Exp_20260320_145317,1,0.821,0.67
16,Exp_20260320_145317,1,0.833,0.69
16,Exp_20260320_145317,1,0.844,0.69
16,Exp_20260320_145317,1,0.855,0.88
16,Exp_20260320_145317,1,0.866,1.05
16,Exp_20260320_145317,1,0.877,1.08
16,Exp_20260320_145317,1,0.888,1.10
16,Exp_20260320_145317,1,0.899,1.14
16,Exp_20260320_145317,1,0.910,1.15
16,Exp_20260320_145317,1,0.922,0.93
16,Exp_20260320_145317,1,0.933,0.70
16,Exp_20260320_145317,1,0.944,0.66
16,Exp_20260320_145317,1,0.955,0.66
16,Exp_20260320_145317,1,0.966,0.94
16,Exp_20260320_145317,1,0.977,1.18
16,Exp_20260320_145317,1,0.988,1.43
16,Exp_20260320_145317,1,1.001,1.62
16,Exp_20260320_145317,1,1.011,1.61
16,Exp_20260320_145317,1,1.021,1.68
16,Exp_20260320_145317,1,1.033,1.76
16,Exp_20260320_145317,1,1.044,1.76
16,Exp_20260320_145317,1,1.055,1.76
16,Exp_20260320_145317,1,1.066,1.67
16,Exp_20260320_145317,1,1.078,1.66
16,Exp_20260320_145317,1,1.090,1.64
16,Exp_20260320_145317,1,1.101,1.69
16,Exp_20260320_145317,1,1.112,1.72
16,Exp_20260320_145317,1,1.124,1.69
16,Exp_20260320_145317,1,1.135,1.51
16,Exp_20260320_145317,1,1.147,1.40
16,Exp_20260320_145317,2,0.004,-10.01
16,Exp_20260320_145317,2,0.016,-9.99
