UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
14,Haptic,0,-0.0563723,0.06097466,0.3099148,87.89857,217.5962,298.7104,True,1,0,1,-1,0.001642217,0.0004277006,-1.445413E-06,-0.001585543
14,Haptic,0.008159399,-0.05650851,0.06098588,0.309911,87.91306,219.6021,300.7224,True,1,0,1,-1,0.001615867,0.0002914928,-9.872019E-07,-0.001589358
14,Haptic,0.013762,-0.05657767,0.06098756,0.3099657,87.92057,220.5791,301.6719,True,1,0,1,-1,0.001550662,0.0002223291,6.966293E-07,-0.001534641
14,Haptic,0.02126241,-0.05659217,0.06099238,0.3098434,87.91682,220.5856,301.731,True,1,0,1,-1,0.001669874,0.0002078339,1.303852E-07,-0.00165689
14,Haptic,0.03388381,-0.05601089,0.06096378,0.3097924,87.94538,217.5656,298.6209,True,1,0,1,-1,0.001881371,0.0007891096,-1.564622E-06,-0.001707882
14,Haptic,0.05114293,-0.05541956,0.06099913,0.3096425,87.908,215.3869,296.4553,True,1,0,1,-1,0.002314517,0.00138044,1.501292E-06,-0.001857787
14,Haptic,0.0583508,-0.0556456,0.06104223,0.3097672,87.85416,217.9507,299.0251,True,1,0,1,-1,0.002082346,0.001154404,1.568347E-06,-0.001733065
14,Haptic,0.06628251,-0.05589543,0.06108524,0.310032,87.81394,221.484,302.497,True,1,0,1,-1,0.001724598,0.0009045675,1.53482E-06,-0.001468331
14,Haptic,0.08469176,-0.05661094,0.06113893,0.3105713,87.69099,228.8732,309.6429,True,1,0,1,-1,0.0009480998,0.0001890585,1.423061E-06,-0.0009290576
14,Haptic,0.09136987,-0.05683325,0.06110847,0.3105877,87.61952,229.9034,310.4491,True,1,0,1,-1,0.0009132148,-3.325194E-05,-2.134591E-06,-0.0009126067
14,Haptic,0.09759998,-0.05691255,0.06106712,0.3105135,87.5657,229.6546,309.9985,True,1,0,1,-1,0.0009932125,-0.0001125522,-4.433095E-07,-0.0009868145
14,Haptic,0.120594,-0.05697166,0.06092706,0.3105786,87.46997,228.8533,308.777,True,1,0,1,-1,0.0009375166,-0.0001716614,-6.221235E-07,-0.0009216666
14,Haptic,0.1310496,-0.05646915,0.06070381,0.31072,87.57505,226.2959,305.9042,True,1,0,1,-1,0.0008475333,0.0003308542,2.089888E-06,-0.0007802844
14,Haptic,0.1459746,-0.05638982,0.0605174,0.3108196,87.57166,225.9347,305.4088,True,1,0,1,-1,0.0007947725,0.0004101805,-1.404434E-06,-0.0006807446
14,Haptic,0.15326,-0.05652069,0.06046268,0.311095,87.56081,227.9726,307.429,True,1,0,1,-1,0.0004922128,0.0002793111,-2.320856E-06,-0.0004052818
14,Haptic,0.1647654,-0.05600467,0.06018025,0.3110911,87.57755,226.139,305.6349,True,1,0,1,-1,0.0008944424,0.0007953271,3.837049E-07,-0.0004092455
14,Haptic,0.1759691,-0.05589602,0.05997787,0.3111691,87.54569,226.4873,305.9645,True,1,0,1,-1,0.0009627526,0.0009039789,2.451241E-06,-0.000331223
