UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
6,Haptic,0,-0.1564078,0.03358635,0.3104396,85.82664,141.8911,236.2534,True,1,0,6,-1,0.003979359,-0.0004078299,-0.003813647,-0.001060694
6,Haptic,0.010988,-0.1564324,0.03357169,0.3102947,85.78253,141.6736,236.0445,True,1,0,6,-1,0.00403689,-0.0004323572,-0.003828309,-0.001205653
6,Haptic,0.02745724,-0.1566569,0.03366935,0.3103366,85.80408,141.1501,235.4068,True,1,0,6,-1,0.003962739,-0.0006568581,-0.003730647,-0.001163661
6,Haptic,0.03288889,-0.1565664,0.03370799,0.3103778,85.80455,140.6211,234.8236,True,1,0,6,-1,0.003900228,-0.0005663633,-0.003692009,-0.001122534
6,Haptic,0.04151511,-0.1564667,0.03371142,0.3103399,85.7896,140.1667,234.3134,True,1,0,6,-1,0.003894863,-0.0004666597,-0.003688581,-0.001160413
6,Haptic,0.0577786,-0.1563259,0.03354561,0.3102602,85.73351,139.2362,233.4109,True,1,0,6,-1,0.004062076,-0.0003259331,-0.003854387,-0.001240134
6,Haptic,0.06330681,-0.1563171,0.03351101,0.3102591,85.72694,138.9692,233.1358,True,1,0,6,-1,0.004094554,-0.0003171116,-0.003888987,-0.001241207
6,Haptic,0.07485509,-0.1565591,0.03335558,0.3104317,85.70618,138.7661,232.9631,True,1,0,6,-1,0.004220412,-0.0005590916,-0.004044421,-0.001068622
6,Haptic,0.09036493,-0.1565647,0.03337857,0.3105923,85.74905,138.1274,232.3172,True,1,0,6,-1,0.004161162,-0.0005646497,-0.004021429,-0.000908047
6,Haptic,0.09662437,-0.1565549,0.03336778,0.3106011,85.74228,137.9142,232.0993,True,1,0,6,-1,0.004168367,-0.0005549341,-0.004032217,-0.0008991957
6,Haptic,0.1083183,-0.1564848,0.03340364,0.3107662,85.75255,137.0348,231.2054,True,1,0,6,-1,0.00409205,-0.0004847795,-0.003996365,-0.0007341206
6,Haptic,0.1213391,-0.1564785,0.03336246,0.3107542,85.73088,136.6628,230.839,True,1,0,6,-1,0.004133687,-0.0004784912,-0.004037537,-0.0007461309
6,Haptic,0.1300697,-0.1563209,0.0333681,0.3106813,85.71632,136.3284,230.532,True,1,0,6,-1,0.004126755,-0.0003209412,-0.004031904,-0.0008190572
6,Haptic,0.1412287,-0.1558613,0.03347023,0.3106295,85.68679,135.6513,229.8434,True,1,0,6,-1,0.00402749,0.0001386851,-0.003929771,-0.0008708239
6,Haptic,0.1526539,-0.1557672,0.03351358,0.310722,85.69534,135.3835,229.5821,True,1,0,6,-1,0.003970422,0.000232771,-0.003886424,-0.0007783175
6,Haptic,0.1636775,-0.1559743,0.03349093,0.3108435,85.73511,135.555,229.7571,True,1,0,6,-1,0.003963958,2.56598E-05,-0.003909074,-0.0006568432
6,Haptic,0.1746819,-0.1560456,0.03336525,0.3106261,85.78355,136.2169,230.3958,True,1,0,6,-1,0.004128613,-4.555285E-05,-0.00403475,-0.0008741617
