UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
5,Haptic,0,-0.1059421,0.05979237,0.3134699,73.87348,304.7786,45.1054,True,1,0,5,-1,0.004645808,-2.063811E-06,-0.004207633,0.001969606
5,Haptic,0.01142144,-0.1058902,0.0599245,0.3138424,73.73349,305.2276,45.52623,True,1,0,5,-1,0.004700523,-1.937151E-07,-0.004075505,0.002342045
5,Haptic,0.02315855,-0.1058518,0.05993052,0.3139179,73.68224,305.3137,45.63744,True,1,0,5,-1,0.004733457,-1.750886E-06,-0.004069485,0.002417624
5,Haptic,0.03396845,-0.1057466,0.05992788,0.3139575,73.64709,305.3146,45.66037,True,1,0,5,-1,0.004756052,3.457069E-06,-0.004072122,0.002457201
5,Haptic,0.04539371,-0.1056725,0.05986249,0.3138708,73.6061,305.0998,45.47785,True,1,0,5,-1,0.004768482,-2.533197E-06,-0.004137509,0.002370536
5,Haptic,0.05648971,-0.1054024,0.05974419,0.3137135,73.63594,304.9766,45.44812,True,1,0,5,-1,0.004796883,-2.399087E-06,-0.004255809,0.00221318
5,Haptic,0.06784463,-0.1052581,0.05968741,0.3135822,73.63638,304.8194,45.3723,True,1,0,5,-1,0.004788821,1.899898E-06,-0.004312597,0.002081901
5,Haptic,0.07923746,-0.1052628,0.05979164,0.3137463,73.51528,304.8464,45.43575,True,1,0,5,-1,0.004770187,-2.779067E-06,-0.004208364,0.002245963
5,Haptic,0.09067607,-0.1052917,0.05996619,0.3141819,73.32301,305.0887,45.62801,True,1,0,5,-1,0.004843813,-1.706183E-06,-0.004033811,0.002681583
5,Haptic,0.1019003,-0.1054143,0.06004293,0.3144574,73.15738,305.2994,45.7036,True,1,0,5,-1,0.004939893,-4.336238E-06,-0.00395707,0.002957046
5,Haptic,0.1127214,-0.1050474,0.05989996,0.3141857,73.19692,305.2577,45.61741,True,1,0,5,-1,0.004901183,2.57045E-06,-0.004100047,0.002685368
5,Haptic,0.1244595,-0.104567,0.05974083,0.3138977,73.27802,305.184,45.50281,True,1,0,5,-1,0.004887542,2.987683E-06,-0.004259177,0.002397388
5,Haptic,0.1352062,-0.1039058,0.05960289,0.3137261,73.39559,305.0319,45.29112,True,1,0,5,-1,0.004928351,4.194677E-06,-0.004397117,0.002225757
5,Haptic,0.1461732,-0.1035568,0.05961676,0.3138252,73.40561,305.0243,45.23018,True,1,0,5,-1,0.004961642,3.181398E-06,-0.004383244,0.002324879
5,Haptic,0.1573696,-0.103177,0.05966656,0.3140295,73.42368,305.156,45.27399,True,1,0,5,-1,0.005017546,3.024936E-06,-0.004333444,0.002529234
5,Haptic,0.1685798,-0.1028587,0.05984963,0.3145311,73.37681,305.6819,45.62138,True,1,0,5,-1,0.00513918,1.2815E-06,-0.004150368,0.003030777
5,Haptic,0.1798565,-0.1025459,0.05991369,0.3146276,73.37026,305.9148,45.7822,True,1,0,5,-1,0.005145694,4.149973E-06,-0.004086308,0.003127337
5,Haptic,0.1908569,-0.1022149,0.05987416,0.3146007,73.39461,306.1326,45.9444,True,1,0,5,-1,0.005160914,-4.87268E-06,-0.004125841,0.003100395
5,Haptic,0.2020249,-0.1014655,0.05967639,0.3144574,73.49738,306.3432,46.09029,True,1,0,5,-1,0.005238138,4.529953E-06,-0.004323609,0.002957106
5,Haptic,0.2129607,-0.1010082,0.05961996,0.3145237,73.4919,306.3669,46.06765,True,1,0,5,-1,0.005322182,1.79559E-06,-0.00438004,0.003023386
5,Haptic,0.2242384,-0.1005151,0.05960083,0.3147866,73.43731,306.3923,46.04317,True,1,0,5,-1,0.005491132,4.909933E-06,-0.004399173,0.003286302
5,Haptic,0.2357526,-0.1002001,0.05950394,0.3148077,73.36986,305.89,45.40626,True,1,0,5,-1,0.005567736,-0.0004900545,-0.00445208,0.003307343
5,Haptic,0.2462444,-0.09976904,0.05937654,0.3147421,73.37727,305.5507,45.06586,True,1,0,5,-1,0.00556796,-0.001089036,-0.004394002,0.003241748
5,Haptic,0.2577891,-0.09937197,0.05928366,0.3149371,73.31342,305.253,44.73271,True,1,0,5,-1,0.005663604,-0.001481965,-0.00425069,0.003436834
5,Haptic,0.2711861,-0.099216,0.05923681,0.3151409,73.14748,304.6621,44.14424,True,1,0,5,-1,0.005781959,-0.001615994,-0.004191145,0.003640592
