UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
3,MidAir,0,-0.1544394,0.03311887,0.312706,76.1009,270.2694,4.800492,True,1,0,6,-1,0.004713508,0.001560569,-0.004281126,0.001205713
3,MidAir,0.01314735,-0.1543796,0.03277978,0.3127521,76.20781,269.6165,4.097035,True,1,0,6,-1,0.005053628,0.001620427,-0.004620217,0.001251787
3,MidAir,0.02198219,-0.1542385,0.03263542,0.3126481,76.2498,269.2268,3.681804,True,1,0,6,-1,0.005207832,0.001761526,-0.004764579,0.001147747
3,MidAir,0.03353691,-0.154226,0.03259256,0.3123857,76.17178,268.7239,3.232322,True,1,0,6,-1,0.005200254,0.001774043,-0.004807435,0.000885427
3,MidAir,0.04645729,-0.1543163,0.03263128,0.3119726,76.04314,268.1768,2.697463,True,1,0,6,-1,0.005079231,0.001683697,-0.004768722,0.0004722774
3,MidAir,0.05538368,-0.1544547,0.03272314,0.3118866,75.92247,267.9865,2.476672,True,1,0,6,-1,0.004940677,0.00154534,-0.004676856,0.0003862977
3,MidAir,0.06661606,-0.1543847,0.03278749,0.311799,75.84409,267.747,2.187976,True,1,0,6,-1,0.004896296,0.001615301,-0.004612513,0.0002987385
3,MidAir,0.07773399,-0.1543892,0.03288807,0.3117493,75.7571,267.5742,2.004965,True,1,0,6,-1,0.004797299,0.001610771,-0.00451193,0.0002489686
3,MidAir,0.089674,-0.1546048,0.0331089,0.3117441,75.63979,267.548,2.009859,True,1,0,6,-1,0.004518807,0.00139524,-0.004291095,0.000243783
3,MidAir,0.09986305,-0.1547296,0.03328918,0.3117225,75.57148,267.5501,1.996424,True,1,0,6,-1,0.004308387,0.001270428,-0.004110821,0.0002221763
3,MidAir,0.1109867,-0.1547855,0.03347014,0.311605,75.52663,267.4926,1.934093,True,1,0,6,-1,0.004114583,0.001214504,-0.003929861,0.0001047254
3,MidAir,0.1224289,-0.155166,0.0337453,0.3117614,75.43742,267.863,2.289186,True,1,0,6,-1,0.003757728,0.0008340031,-0.003654696,0.0002610683
3,MidAir,0.1335926,-0.1551916,0.03391191,0.3116028,75.41874,267.849,2.283224,True,1,0,6,-1,0.003582,0.0008083731,-0.003488086,0.00010252
3,MidAir,0.1443043,-0.1550428,0.0340534,0.3114924,75.44453,267.9558,2.408864,True,1,0,6,-1,0.00348081,0.0009572059,-0.0033466,-7.927418E-06
3,MidAir,0.1555347,-0.1548236,0.03413479,0.3116672,75.47315,268.4983,3.004717,True,1,0,6,-1,0.003474664,0.001176372,-0.003265209,0.0001668632
3,MidAir,0.1665859,-0.1547677,0.03423767,0.3116456,75.44527,268.7704,3.259644,True,1,0,6,-1,0.003397049,0.001232266,-0.003162332,0.0001453161
3,MidAir,0.1776791,-0.1546444,0.03437708,0.3116712,75.41358,269.0528,3.522891,True,1,0,6,-1,0.003317349,0.001355574,-0.003022917,0.0001708865
3,MidAir,0.1889553,-0.1548172,0.03464849,0.3120962,75.27851,269.6954,4.185462,True,1,0,6,-1,0.003053679,0.001182809,-0.002751507,0.0005959272
