UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
2,Exp_20260317_103152,1,haptic,50.0,30.0,32.53,2.53,1.948
2,Exp_20260317_103152,2,haptic,0.0,40.0,39.50,0.50,1.922
2,Exp_20260317_103152,3,haptic,30.0,10.0,10.10,0.10,2.469
2,Exp_20260317_103152,4,haptic,50.0,20.0,21.17,1.17,1.499
2,Exp_20260317_103152,5,haptic,20.0,30.0,31.95,1.95,1.155
2,Exp_20260317_103152,6,haptic,50.0,40.0,35.69,4.31,0.802
2,Exp_20260317_103152,7,haptic,40.0,30.0,27.65,2.35,1.132
2,Exp_20260317_103152,8,haptic,0.0,40.0,38.84,1.16,2.568
2,Exp_20260317_103152,9,haptic,50.0,20.0,18.67,1.33,2.443
2,Exp_20260317_103152,10,haptic,50.0,0.0,2.46,2.46,3.177
2,Exp_20260317_103152,11,haptic,30.0,40.0,41.33,1.33,0.779
2,Exp_20260317_103152,12,haptic,20.0,0.0,-0.12,0.12,1.465
2,Exp_20260317_103152,13,haptic,20.0,50.0,47.99,2.01,1.583
2,Exp_20260317_103152,14,haptic,50.0,10.0,10.37,0.37,1.608
2,Exp_20260317_103152,15,haptic,0.0,40.0,38.38,1.62,1.988
2,Exp_20260317_103152,16,haptic,40.0,0.0,0.44,0.44,1.526
2,Exp_20260317_103152,17,haptic,40.0,20.0,23.34,3.34,1.125
2,Exp_20260317_103152,18,haptic,20.0,10.0,12.58,2.58,0.477
2,Exp_20260317_103152,19,haptic,40.0,50.0,48.87,1.13,0.893
2,Exp_20260317_103152,20,haptic,10.0,30.0,29.56,0.44,0.733
2,Exp_20260317_103152,21,haptic,0.0,50.0,49.41,0.59,2.078
2,Exp_20260317_103152,22,haptic,30.0,10.0,12.42,2.42,0.744
2,Exp_20260317_103152,23,haptic,30.0,0.0,0.38,0.38,1.144
2,Exp_20260317_103152,24,haptic,0.0,20.0,13.11,6.89,1.036
2,Exp_20260317_103152,25,haptic,40.0,30.0,25.45,4.55,0.733
2,Exp_20260317_103152,26,haptic,10.0,40.0,37.76,2.24,1.113
2,Exp_20260317_103152,27,haptic,10.0,50.0,43.72,6.28,1.747
2,Exp_20260317_103152,28,haptic,20.0,50.0,49.72,0.28,1.643
2,Exp_20260317_103152,29,haptic,20.0,30.0,35.71,5.71,0.554
2,Exp_20260317_103152,30,haptic,30.0,0.0,5.49,5.49,1.141
2,Exp_20260317_103152,31,haptic,0.0,30.0,29.19,0.81,0.733
2,Exp_20260317_103152,32,haptic,0.0,10.0,7.92,2.08,0.367
2,Exp_20260317_103152,33,haptic,0.0,20.0,18.22,1.78,0.800
2,Exp_20260317_103152,34,haptic,30.0,50.0,48.79,1.21,1.121
2,Exp_20260317_103152,35,haptic,40.0,50.0,49.79,0.21,0.611
2,Exp_20260317_103152,36,haptic,30.0,20.0,18.71,1.29,1.556
2,Exp_20260317_103152,37,haptic,20.0,40.0,40.70,0.70,1.122
2,Exp_20260317_103152,38,haptic,40.0,20.0,22.23,2.23,1.610
2,Exp_20260317_103152,39,haptic,30.0,50.0,44.17,5.83,0.881
