UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
13,Exp_20260319_154616,1,haptic,30.0,50.0,48.26,1.74,1.821
13,Exp_20260319_154616,2,haptic,20.0,30.0,31.06,1.06,0.900
13,Exp_20260319_154616,3,haptic,50.0,40.0,39.53,0.47,0.426
13,Exp_20260319_154616,4,haptic,10.0,30.0,28.99,1.01,0.978
13,Exp_20260319_154616,5,haptic,40.0,50.0,49.72,0.28,1.141
13,Exp_20260319_154616,6,haptic,50.0,40.0,41.21,1.21,0.799
13,Exp_20260319_154616,7,haptic,10.0,0.0,0.22,0.22,0.722
13,Exp_20260319_154616,8,haptic,20.0,0.0,1.70,1.70,0.600
13,Exp_20260319_154616,9,haptic,30.0,20.0,19.89,0.11,0.600
13,Exp_20260319_154616,10,haptic,30.0,0.0,-0.39,0.39,1.521
13,Exp_20260319_154616,11,haptic,40.0,20.0,19.87,0.13,1.144
13,Exp_20260319_154616,12,haptic,0.0,50.0,50.04,0.03,1.999
13,Exp_20260319_154616,13,haptic,10.0,50.0,50.08,0.08,2.099
13,Exp_20260319_154616,14,haptic,10.0,20.0,21.91,1.91,1.904
13,Exp_20260319_154616,15,haptic,0.0,30.0,29.33,0.67,1.698
13,Exp_20260319_154616,16,haptic,20.0,40.0,38.48,1.52,0.923
13,Exp_20260319_154616,17,haptic,20.0,10.0,11.91,1.91,0.997
13,Exp_20260319_154616,18,haptic,20.0,0.0,-0.74,0.74,1.821
13,Exp_20260319_154616,19,haptic,10.0,20.0,19.61,0.39,1.047
13,Exp_20260319_154616,20,haptic,0.0,10.0,9.10,0.90,1.221
13,Exp_20260319_154616,21,haptic,10.0,0.0,0.63,0.63,0.800
13,Exp_20260319_154616,22,haptic,50.0,0.0,-1.25,1.25,2.099
13,Exp_20260319_154616,23,haptic,50.0,30.0,31.75,1.75,0.622
13,Exp_20260319_154616,24,haptic,20.0,10.0,10.93,0.93,0.921
13,Exp_20260319_154616,25,haptic,30.0,40.0,38.50,1.50,1.084
13,Exp_20260319_154616,26,haptic,30.0,50.0,50.91,0.91,1.821
13,Exp_20260319_154616,27,haptic,20.0,10.0,10.47,0.47,0.780
13,Exp_20260319_154616,28,haptic,20.0,40.0,39.19,0.81,2.221
13,Exp_20260319_154616,29,haptic,40.0,30.0,30.67,0.67,0.777
13,Exp_20260319_154616,30,haptic,10.0,30.0,31.17,1.17,0.978
13,Exp_20260319_154616,31,haptic,10.0,40.0,39.95,0.05,1.899
13,Exp_20260319_154616,32,haptic,0.0,40.0,40.89,0.89,1.822
13,Exp_20260319_154616,33,haptic,20.0,50.0,49.31,0.69,2.100
13,Exp_20260319_154616,34,haptic,20.0,50.0,48.73,1.27,1.322
13,Exp_20260319_154616,35,haptic,40.0,50.0,50.15,0.15,1.055
13,Exp_20260319_154616,36,haptic,30.0,10.0,8.99,1.01,2.246
13,Exp_20260319_154616,37,haptic,50.0,20.0,20.07,0.07,1.842
13,Exp_20260319_154616,38,haptic,50.0,10.0,9.15,0.85,1.902
13,Exp_20260319_154616,39,haptic,50.0,10.0,10.61,0.61,1.555
13,Exp_20260319_154616,40,haptic,0.0,20.0,21.53,1.53,2.421
13,Exp_20260319_154616,41,haptic,40.0,30.0,29.15,0.85,1.077
13,Exp_20260319_154616,42,haptic,40.0,20.0,18.65,1.35,1.141
13,Exp_20260319_154616,43,haptic,30.0,40.0,39.62,0.38,1.478
13,Exp_20260319_154616,44,haptic,20.0,0.0,-1.34,1.34,1.499
13,Exp_20260319_154616,45,haptic,50.0,0.0,0.21,0.21,2.599
13,Exp_20260319_154616,46,haptic,0.0,20.0,21.20,1.20,1.060
13,Exp_20260319_154616,47,haptic,0.0,40.0,39.24,0.76,1.920
13,Exp_20260319_154616,48,haptic,0.0,30.0,30.37,0.37,1.402
13,Exp_20260319_154616,49,haptic,50.0,30.0,31.48,1.48,0.743
13,Exp_20260319_154616,50,haptic,0.0,40.0,40.11,0.11,1.658
13,Exp_20260319_154616,51,haptic,10.0,50.0,51.17,1.17,1.981
13,Exp_20260319_154616,52,haptic,40.0,0.0,0.12,0.12,1.377
13,Exp_20260319_154616,53,haptic,0.0,10.0,10.26,0.26,0.966
13,Exp_20260319_154616,54,haptic,30.0,20.0,19.69,0.31,1.599
13,Exp_20260319_154616,55,haptic,0.0,50.0,49.68,0.32,3.920
13,Exp_20260319_154616,56,haptic,30.0,20.0,20.00,0.00,0.600
13,Exp_20260319_154616,57,haptic,30.0,0.0,1.91,1.91,0.719
13,Exp_20260319_154616,58,haptic,10.0,40.0,39.16,0.84,1.278
13,Exp_20260319_154616,59,haptic,40.0,10.0,10.37,0.37,1.090
13,Exp_20260319_154616,60,haptic,30.0,40.0,39.68,0.32,0.922
13,Exp_20260319_154616,61,haptic,0.0,10.0,10.02,0.02,1.399
13,Exp_20260319_154616,62,haptic,40.0,0.0,-0.58,0.58,1.866
13,Exp_20260319_154616,63,haptic,10.0,0.0,-0.04,0.04,1.099
13,Exp_20260319_154616,64,haptic,0.0,20.0,19.69,0.31,1.181
13,Exp_20260319_154616,65,haptic,40.0,20.0,19.90,0.10,0.761
13,Exp_20260319_154616,66,haptic,30.0,10.0,10.72,0.72,1.058
13,Exp_20260319_154616,67,haptic,50.0,40.0,38.90,1.10,0.655
13,Exp_20260319_154616,68,haptic,50.0,30.0,29.68,0.32,0.678
13,Exp_20260319_154616,69,haptic,30.0,10.0,8.79,1.21,0.877
13,Exp_20260319_154616,70,haptic,10.0,50.0,49.33,0.67,1.399
13,Exp_20260319_154616,71,haptic,10.0,20.0,19.75,0.25,1.100
13,Exp_20260319_154616,72,haptic,0.0,50.0,50.71,0.71,1.699
13,Exp_20260319_154616,73,haptic,50.0,20.0,21.21,1.21,0.703
13,Exp_20260319_154616,74,haptic,40.0,50.0,51.38,1.38,0.777
13,Exp_20260319_154616,75,haptic,10.0,40.0,38.17,1.83,1.266
13,Exp_20260319_154616,76,haptic,20.0,50.0,48.31,1.69,2.099
13,Exp_20260319_154616,77,haptic,40.0,10.0,8.65,1.35,1.622
13,Exp_20260319_154616,78,haptic,20.0,40.0,39.64,0.36,1.424
13,Exp_20260319_154616,79,haptic,30.0,50.0,49.30,0.70,2.700
13,Exp_20260319_154616,80,haptic,40.0,0.0,0.85,0.85,2.142
13,Exp_20260319_154616,81,haptic,50.0,20.0,18.24,1.76,1.199
13,Exp_20260319_154616,82,haptic,40.0,10.0,11.36,1.36,0.735
13,Exp_20260319_154616,83,haptic,10.0,30.0,30.99,0.99,1.179
13,Exp_20260319_154616,84,haptic,20.0,30.0,31.22,1.22,0.622
13,Exp_20260319_154616,85,haptic,0.0,30.0,28.54,1.46,1.399
13,Exp_20260319_154616,86,haptic,50.0,0.0,1.62,1.62,1.025
13,Exp_20260319_154616,87,haptic,50.0,10.0,11.05,1.05,1.222
13,Exp_20260319_154616,88,haptic,30.0,0.0,-1.04,1.04,0.902
13,Exp_20260319_154616,89,haptic,40.0,30.0,30.16,0.16,0.700
13,Exp_20260319_154616,90,haptic,20.0,30.0,29.33,0.67,1.400
