UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
6,Exp_20260317_161924,1,haptic,30.0,50.0,49.89,0.11,2.610
6,Exp_20260317_161924,2,haptic,50.0,30.0,27.94,2.06,3.301
6,Exp_20260317_161924,3,haptic,50.0,40.0,40.61,0.61,1.856
6,Exp_20260317_161924,4,haptic,10.0,30.0,30.42,0.42,2.221
6,Exp_20260317_161924,5,haptic,20.0,40.0,39.94,0.06,1.523
6,Exp_20260317_161924,6,haptic,10.0,50.0,49.72,0.28,2.766
6,Exp_20260317_161924,7,haptic,50.0,20.0,20.42,0.42,3.470
6,Exp_20260317_161924,8,haptic,50.0,10.0,9.66,0.34,3.499
6,Exp_20260317_161924,9,haptic,0.0,10.0,8.73,1.27,2.324
6,Exp_20260317_161924,10,haptic,0.0,20.0,19.32,0.68,3.110
6,Exp_20260317_161924,11,haptic,0.0,30.0,30.09,0.09,3.698
6,Exp_20260317_161924,12,haptic,30.0,50.0,49.42,0.58,4.912
6,Exp_20260317_161924,13,haptic,0.0,20.0,19.83,0.17,1.454
6,Exp_20260317_161924,14,haptic,20.0,0.0,0.24,0.24,4.176
6,Exp_20260317_161924,15,haptic,30.0,20.0,19.85,0.15,2.002
6,Exp_20260317_161924,16,haptic,50.0,0.0,0.27,0.27,3.769
6,Exp_20260317_161924,17,haptic,30.0,20.0,19.00,1.00,2.157
6,Exp_20260317_161924,18,haptic,20.0,0.0,0.06,0.06,2.258
6,Exp_20260317_161924,19,haptic,20.0,0.0,-0.34,0.34,2.502
6,Exp_20260317_161924,20,haptic,40.0,30.0,30.63,0.63,2.855
6,Exp_20260317_161924,21,haptic,50.0,20.0,19.33,0.67,3.417
6,Exp_20260317_161924,22,haptic,20.0,30.0,29.61,0.39,1.318
6,Exp_20260317_161924,23,haptic,0.0,20.0,20.51,0.51,1.532
6,Exp_20260317_161924,24,haptic,50.0,10.0,10.00,0.00,3.376
6,Exp_20260317_161924,25,haptic,10.0,50.0,50.29,0.29,1.699
6,Exp_20260317_161924,26,haptic,10.0,20.0,19.94,0.06,1.110
6,Exp_20260317_161924,27,haptic,20.0,30.0,30.25,0.25,0.944
6,Exp_20260317_161924,28,haptic,10.0,40.0,38.56,1.44,1.613
6,Exp_20260317_161924,29,haptic,30.0,0.0,0.60,0.60,2.943
6,Exp_20260317_161924,30,haptic,40.0,0.0,0.80,0.80,5.045
6,Exp_20260317_161924,31,haptic,10.0,50.0,48.94,1.06,1.410
6,Exp_20260317_161924,32,haptic,50.0,30.0,28.47,1.53,2.124
6,Exp_20260317_161924,33,haptic,50.0,0.0,0.15,0.15,2.902
6,Exp_20260317_161924,34,haptic,50.0,10.0,9.92,0.08,3.146
6,Exp_20260317_161924,35,haptic,0.0,10.0,9.96,0.04,1.165
6,Exp_20260317_161924,36,haptic,20.0,40.0,40.46,0.46,2.869
6,Exp_20260317_161924,37,haptic,10.0,0.0,-2.18,2.18,2.190
6,Exp_20260317_161924,38,haptic,10.0,40.0,39.51,0.49,2.477
6,Exp_20260317_161924,39,haptic,0.0,30.0,29.58,0.42,1.544
6,Exp_20260317_161924,40,haptic,40.0,0.0,0.01,0.01,3.610
6,Exp_20260317_161924,41,haptic,10.0,20.0,21.39,1.39,0.978
6,Exp_20260317_161924,42,haptic,20.0,30.0,28.67,1.33,0.644
6,Exp_20260317_161924,43,haptic,30.0,20.0,20.11,0.11,1.411
6,Exp_20260317_161924,44,haptic,40.0,20.0,19.57,0.43,2.180
6,Exp_20260317_161924,45,haptic,50.0,20.0,19.74,0.26,1.779
6,Exp_20260317_161924,46,haptic,30.0,40.0,39.34,0.66,0.492
6,Exp_20260317_161924,47,haptic,0.0,30.0,30.69,0.69,1.399
6,Exp_20260317_161924,48,haptic,10.0,0.0,0.46,0.46,2.709
6,Exp_20260317_161924,49,haptic,30.0,10.0,9.46,0.54,1.621
6,Exp_20260317_161924,50,haptic,30.0,40.0,38.31,1.69,0.645
6,Exp_20260317_161924,51,haptic,30.0,40.0,39.22,0.78,0.647
6,Exp_20260317_161924,52,haptic,40.0,10.0,11.98,1.98,1.180
6,Exp_20260317_161924,53,haptic,20.0,50.0,47.62,2.38,1.047
6,Exp_20260317_161924,54,haptic,50.0,30.0,30.69,0.69,1.300
6,Exp_20260317_161924,55,haptic,40.0,10.0,11.78,1.78,1.199
6,Exp_20260317_161924,56,haptic,30.0,0.0,1.37,1.37,1.124
6,Exp_20260317_161924,57,haptic,20.0,50.0,50.89,0.89,1.455
6,Exp_20260317_161924,58,haptic,40.0,30.0,30.96,0.96,1.677
6,Exp_20260317_161924,59,haptic,0.0,40.0,38.22,1.78,3.365
6,Exp_20260317_161924,60,haptic,50.0,0.0,-0.03,0.03,3.799
6,Exp_20260317_161924,61,haptic,40.0,10.0,8.14,1.86,2.123
6,Exp_20260317_161924,62,haptic,0.0,50.0,48.74,1.26,1.832
6,Exp_20260317_161924,63,haptic,0.0,10.0,8.96,1.04,2.499
6,Exp_20260317_161924,64,haptic,0.0,40.0,39.93,0.07,2.366
6,Exp_20260317_161924,65,haptic,0.0,50.0,49.35,0.65,1.766
6,Exp_20260317_161924,66,haptic,40.0,50.0,49.86,0.14,1.012
6,Exp_20260317_161924,67,haptic,40.0,30.0,31.44,1.44,2.240
6,Exp_20260317_161924,68,haptic,40.0,0.0,-0.03,0.03,2.210
6,Exp_20260317_161924,69,haptic,0.0,40.0,38.68,1.32,2.600
6,Exp_20260317_161924,70,haptic,20.0,10.0,9.45,0.55,2.171
6,Exp_20260317_161924,71,haptic,40.0,50.0,51.64,1.64,1.011
6,Exp_20260317_161924,72,haptic,40.0,20.0,20.28,0.28,2.277
6,Exp_20260317_161924,73,haptic,20.0,10.0,9.83,0.17,1.800
6,Exp_20260317_161924,74,haptic,20.0,40.0,39.97,0.03,2.432
6,Exp_20260317_161924,75,haptic,0.0,50.0,49.97,0.03,1.655
6,Exp_20260317_161924,76,haptic,10.0,40.0,40.95,0.95,2.660
6,Exp_20260317_161924,77,haptic,50.0,40.0,38.06,1.94,0.703
6,Exp_20260317_161924,78,haptic,30.0,50.0,52.37,2.37,1.200
6,Exp_20260317_161924,79,haptic,10.0,30.0,29.91,0.09,2.077
6,Exp_20260317_161924,80,haptic,30.0,10.0,10.40,0.40,1.411
6,Exp_20260317_161924,81,haptic,20.0,50.0,49.44,0.56,1.198
6,Exp_20260317_161924,82,haptic,10.0,0.0,0.88,0.88,0.651
6,Exp_20260317_161924,83,haptic,30.0,10.0,11.04,1.04,0.806
6,Exp_20260317_161924,84,haptic,10.0,20.0,18.69,1.31,1.458
6,Exp_20260317_161924,85,haptic,40.0,50.0,50.30,0.30,0.828
6,Exp_20260317_161924,86,haptic,30.0,0.0,1.85,1.85,1.266
6,Exp_20260317_161924,87,haptic,40.0,20.0,20.81,0.81,2.267
6,Exp_20260317_161924,88,haptic,20.0,10.0,9.49,0.51,2.090
6,Exp_20260317_161924,89,haptic,10.0,30.0,31.03,1.03,1.210
6,Exp_20260317_161924,90,haptic,50.0,40.0,40.01,0.01,1.733
