UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
8,Exp_20260318_101803,30,haptic,50.0,10.0,11.33,1.33,5.919
8,Exp_20260318_101803,31,haptic,20.0,10.0,9.91,0.09,2.343
8,Exp_20260318_101803,32,haptic,30.0,0.0,0.38,0.38,4.376
8,Exp_20260318_101803,33,haptic,30.0,0.0,0.34,0.34,2.898
8,Exp_20260318_101803,34,haptic,50.0,40.0,39.44,0.56,2.346
8,Exp_20260318_101803,35,haptic,10.0,0.0,0.23,0.23,2.495
8,Exp_20260318_101803,36,haptic,0.0,20.0,20.12,0.12,5.020
8,Exp_20260318_101803,37,haptic,10.0,50.0,50.25,0.25,5.677
8,Exp_20260318_101803,38,haptic,0.0,30.0,30.34,0.34,3.041
8,Exp_20260318_101803,39,haptic,10.0,20.0,20.52,0.52,5.374
8,Exp_20260318_101803,40,haptic,50.0,20.0,20.13,0.13,3.747
8,Exp_20260318_101803,41,haptic,50.0,0.0,0.75,0.75,4.501
8,Exp_20260318_101803,42,haptic,10.0,0.0,0.25,0.25,3.665
8,Exp_20260318_101803,43,haptic,0.0,20.0,19.87,0.13,3.261
8,Exp_20260318_101803,44,haptic,30.0,50.0,49.64,0.36,3.020
8,Exp_20260318_101803,45,haptic,50.0,40.0,40.86,0.86,2.973
8,Exp_20260318_101803,46,haptic,10.0,20.0,19.96,0.04,2.504
8,Exp_20260318_101803,47,haptic,50.0,10.0,10.68,0.68,3.361
8,Exp_20260318_101803,48,haptic,40.0,20.0,20.08,0.08,2.357
8,Exp_20260318_101803,49,haptic,20.0,40.0,39.94,0.06,4.246
8,Exp_20260318_101803,50,haptic,0.0,10.0,10.96,0.96,6.040
8,Exp_20260318_101803,51,haptic,40.0,10.0,11.16,1.16,1.998
8,Exp_20260318_101803,52,haptic,10.0,30.0,29.96,0.04,3.145
8,Exp_20260318_101803,53,haptic,50.0,0.0,-0.27,0.27,4.220
8,Exp_20260318_101803,54,haptic,50.0,20.0,20.57,0.57,2.222
8,Exp_20260318_101803,55,haptic,20.0,30.0,30.17,0.17,1.844
8,Exp_20260318_101803,56,haptic,10.0,20.0,19.72,0.28,3.860
8,Exp_20260318_101803,57,haptic,30.0,10.0,10.13,0.13,2.402
8,Exp_20260318_101803,58,haptic,30.0,20.0,20.26,0.26,1.624
8,Exp_20260318_101803,59,haptic,20.0,0.0,0.17,0.17,3.498
8,Exp_20260318_101803,60,haptic,10.0,30.0,28.95,1.05,4.797
8,Exp_20260318_101803,61,haptic,0.0,50.0,50.87,0.87,4.423
8,Exp_20260318_101803,62,haptic,40.0,30.0,30.17,0.17,1.478
8,Exp_20260318_101803,63,haptic,20.0,10.0,9.76,0.24,2.099
8,Exp_20260318_101803,64,haptic,10.0,50.0,50.27,0.27,2.624
8,Exp_20260318_101803,65,haptic,20.0,10.0,10.15,0.15,1.355
8,Exp_20260318_101803,66,haptic,40.0,0.0,0.60,0.60,5.223
8,Exp_20260318_101803,67,haptic,30.0,20.0,20.19,0.19,3.499
8,Exp_20260318_101803,68,haptic,40.0,50.0,50.10,0.10,4.746
8,Exp_20260318_101803,69,haptic,40.0,0.0,1.51,1.51,2.943
8,Exp_20260318_101803,70,haptic,40.0,50.0,50.29,0.29,2.605
8,Exp_20260318_101803,71,haptic,40.0,0.0,0.41,0.41,3.865
8,Exp_20260318_101803,72,haptic,20.0,30.0,29.34,0.66,2.402
8,Exp_20260318_101803,73,haptic,0.0,10.0,9.57,0.43,3.619
8,Exp_20260318_101803,74,haptic,30.0,10.0,10.29,0.29,2.077
8,Exp_20260318_101803,75,haptic,0.0,10.0,9.63,0.37,1.999
8,Exp_20260318_101803,76,haptic,0.0,50.0,50.86,0.86,4.112
8,Exp_20260318_101803,77,haptic,30.0,10.0,10.17,0.17,2.359
8,Exp_20260318_101803,78,haptic,50.0,0.0,-0.66,0.66,3.421
8,Exp_20260318_101803,79,haptic,0.0,30.0,30.61,0.61,3.243
8,Exp_20260318_101803,80,haptic,50.0,30.0,29.71,0.29,3.699
8,Exp_20260318_101803,81,haptic,10.0,40.0,40.15,0.15,2.802
8,Exp_20260318_101803,82,haptic,30.0,0.0,-0.38,0.38,3.898
8,Exp_20260318_101803,83,haptic,20.0,30.0,29.53,0.47,4.523
8,Exp_20260318_101803,84,haptic,10.0,40.0,39.44,0.56,4.505
8,Exp_20260318_101803,85,haptic,0.0,50.0,50.79,0.79,4.296
8,Exp_20260318_101803,86,haptic,30.0,50.0,50.19,0.19,1.780
8,Exp_20260318_101803,87,haptic,10.0,50.0,49.75,0.25,3.476
8,Exp_20260318_101803,88,haptic,20.0,50.0,50.04,0.04,3.143
8,Exp_20260318_101803,89,haptic,40.0,10.0,9.78,0.22,5.297
8,Exp_20260318_101803,90,haptic,0.0,20.0,19.87,0.13,2.516
