UserID,ExpID,TrialNumber,Condition,StartHeight(mm),TargetHeight(mm),FinalHeight(mm),Error(mm),CompletionTime(s)
3,Exp_20260317_132650,66,haptic,50.0,0.0,7.63,7.63,0.755
3,Exp_20260317_132650,67,haptic,0.0,40.0,39.08,0.92,1.869
3,Exp_20260317_132650,68,haptic,40.0,50.0,50.61,0.61,0.522
3,Exp_20260317_132650,69,haptic,20.0,50.0,48.97,1.03,1.699
3,Exp_20260317_132650,70,haptic,50.0,40.0,41.84,1.84,0.764
3,Exp_20260317_132650,71,haptic,20.0,10.0,8.13,1.87,0.663
3,Exp_20260317_132650,72,haptic,50.0,20.0,20.04,0.04,1.377
3,Exp_20260317_132650,73,haptic,10.0,50.0,48.63,1.37,1.421
3,Exp_20260317_132650,74,haptic,50.0,10.0,10.36,0.36,1.351
3,Exp_20260317_132650,75,haptic,40.0,0.0,2.34,2.34,0.933
3,Exp_20260317_132650,76,haptic,10.0,50.0,50.70,0.70,1.544
3,Exp_20260317_132650,77,haptic,0.0,20.0,19.41,0.59,0.822
3,Exp_20260317_132650,78,haptic,30.0,10.0,9.26,0.74,0.544
3,Exp_20260317_132650,79,haptic,40.0,20.0,20.83,0.83,0.504
3,Exp_20260317_132650,80,haptic,50.0,30.0,30.46,0.46,0.822
3,Exp_20260317_132650,81,haptic,30.0,50.0,48.27,1.73,1.557
3,Exp_20260317_132650,82,haptic,0.0,40.0,40.39,0.39,1.607
3,Exp_20260317_132650,83,haptic,30.0,0.0,2.23,2.23,0.944
3,Exp_20260317_132650,84,haptic,30.0,40.0,39.46,0.54,1.096
3,Exp_20260317_132650,85,haptic,10.0,20.0,19.32,0.68,0.977
3,Exp_20260317_132650,86,haptic,20.0,50.0,51.94,1.94,1.099
3,Exp_20260317_132650,87,haptic,40.0,20.0,22.58,2.58,0.578
3,Exp_20260317_132650,88,haptic,50.0,40.0,40.70,0.70,0.389
3,Exp_20260317_132650,89,haptic,40.0,50.0,51.01,1.01,1.121
3,Exp_20260317_132650,90,haptic,0.0,50.0,46.96,3.04,1.244
