UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
12,MidAir,0,-0.05088199,0.07592948,0.1543157,71.83517,274.9081,30.8469,True,1,0,0,-1,0.003561908,-0.0008819848,0.00342948,-0.0003846586
12,MidAir,0.01247978,-0.05086032,0.0760338,0.1545397,71.84532,275.0194,30.84713,True,1,0,0,-1,0.003640561,-0.0008603148,0.003533803,-0.00016056
12,MidAir,0.02179146,-0.05086327,0.07607749,0.154626,71.86717,275.0008,30.74199,True,1,0,0,-1,0.003680927,-0.0008632727,0.003577493,-7.432699E-05
12,MidAir,0.03328705,-0.05083376,0.07605466,0.1544636,71.94021,274.6313,30.31412,True,1,0,0,-1,0.003658802,-0.0008337609,0.003554665,-0.0002367198
12,MidAir,0.0440712,-0.05071055,0.07603759,0.1544736,72.01604,274.4588,30.10535,True,1,0,0,-1,0.003615353,-0.000710547,0.003537588,-0.0002266616
12,MidAir,0.05523109,-0.05079418,0.07602535,0.154428,72.03169,274.1647,29.81836,True,1,0,0,-1,0.003623944,-0.0007941797,0.003525354,-0.0002722591
12,MidAir,0.06659889,-0.05069527,0.07600799,0.1542104,72.07557,273.6654,29.3899,True,1,0,0,-1,0.003609624,-0.0006952696,0.003507994,-0.0004898608
12,MidAir,0.07741928,-0.05080538,0.07608443,0.1542399,72.01775,273.4756,29.14122,True,1,0,0,-1,0.003702537,-0.000805378,0.003584437,-0.0004603863
12,MidAir,0.08864403,-0.05089104,0.07614592,0.1542524,71.96635,273.3513,28.97272,True,1,0,0,-1,0.003779851,-0.0008910373,0.003645919,-0.0004478842
12,MidAir,0.09981918,-0.05105744,0.07622877,0.1541016,71.90304,273.1747,28.77995,True,1,0,0,-1,0.003921788,-0.001057442,0.00372877,-0.0005987585
