UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
6,MidAir,0,-0.09699453,0.04919941,0.1531547,33.17001,326.7181,59.88269,True,11,0,3,-1,0.00337493,0.002825469,-0.001008969,-0.001545593
6,MidAir,0.0110321,-0.09679009,0.04945662,0.1534668,33.05766,326.8282,59.92445,True,11,0,3,-1,0.003342808,0.002929911,-0.001033679,-0.001233488
6,MidAir,0.01904297,-0.0965891,0.04965775,0.1537373,32.98022,326.916,59.9493,True,11,0,3,-1,0.003369623,0.003050901,-0.001057796,-0.0009630322
6,MidAir,0.03041077,-0.09645671,0.0498751,0.1539618,32.90734,326.9546,59.96072,True,11,0,3,-1,0.003363067,0.003083296,-0.001121629,-0.0007385463
6,MidAir,0.04141235,-0.0964277,0.05016039,0.1540206,32.8643,326.8714,59.83729,True,11,0,3,-1,0.003283658,0.003032297,-0.001060959,-0.0006796718
6,MidAir,0.0536499,-0.09626135,0.05041978,0.1543363,32.78473,326.888,59.72319,True,11,0,3,-1,0.003302232,0.003098652,-0.001081936,-0.0003640205
6,MidAir,0.06350708,-0.09609886,0.05051339,0.1545813,32.75137,326.8918,59.61489,True,11,0,3,-1,0.003405668,0.003201149,-0.001156315,-0.0001189709
6,MidAir,0.07489014,-0.09577016,0.05040834,0.1547611,32.78366,326.9439,59.63007,True,11,0,3,-1,0.003748939,0.003529847,-0.001261361,6.078184E-05
6,MidAir,0.08616638,-0.09551796,0.05036063,0.1549031,32.79545,326.9804,59.67569,True,11,0,3,-1,0.004007159,0.003762037,-0.001365028,0.0002027452
6,MidAir,0.09687805,-0.0953463,0.05021628,0.1548434,32.8483,326.9645,59.73459,True,11,0,3,-1,0.004214691,0.0039737,-0.001397446,0.0001430809
6,MidAir,0.1079102,-0.09534927,0.0502861,0.1547589,32.80656,326.8786,59.60509,True,11,0,3,-1,0.004186413,0.00395073,-0.001383603,5.859137E-05
6,MidAir,0.1191559,-0.09525032,0.05017981,0.154753,32.79572,326.8417,59.54685,True,11,0,3,-1,0.004315234,0.004069686,-0.001433916,5.273521E-05
6,MidAir,0.130127,-0.09533508,0.05011141,0.1546168,32.76611,326.7197,59.43495,True,11,0,3,-1,0.004258897,0.004004918,-0.001446325,-8.353591E-05
6,MidAir,0.1420898,-0.0955328,0.0499789,0.1540941,32.82938,326.4483,59.21325,True,11,0,3,-1,0.00416087,0.003867202,-0.001410723,-0.0006061792
6,MidAir,0.1524963,-0.09563974,0.04994992,0.1539456,32.85223,326.2868,59.0239,True,11,0,3,-1,0.00409561,0.003800265,-0.001327541,-0.0007547438
6,MidAir,0.1637726,-0.09564226,0.04990228,0.1537237,32.91565,326.1356,58.92589,True,11,0,3,-1,0.00415545,0.00379774,-0.00137518,-0.000976637
6,MidAir,0.174881,-0.09556763,0.04983934,0.1535665,32.9897,326.0376,58.87636,True,11,0,3,-1,0.004283219,0.00389237,-0.001382012,-0.001133785
6,MidAir,0.1858673,-0.0958443,0.04995264,0.1534583,32.97928,325.8446,58.67329,True,11,0,3,-1,0.004028085,0.0036157,-0.001268711,-0.001241997
6,MidAir,0.1967316,-0.09594274,0.05008236,0.1534772,32.95667,325.743,58.55152,True,11,0,3,-1,0.003892678,0.003477268,-0.001251198,-0.001223132
6,MidAir,0.2081604,-0.09616381,0.04993473,0.1531625,33.03801,325.5985,58.43129,True,11,0,3,-1,0.0038567,0.003336191,-0.001174346,-0.001537815
6,MidAir,0.219162,-0.09627606,0.04991819,0.153033,33.06522,325.5145,58.34342,True,11,0,3,-1,0.003819782,0.003243938,-0.00113472,-0.001667336
6,MidAir,0.2305145,-0.0964143,0.04994956,0.1529203,33.08414,325.4137,58.21139,True,11,0,3,-1,0.003745832,0.0031057,-0.001103345,-0.001780033
6,MidAir,0.2417145,-0.09661578,0.04998672,0.1527885,33.12366,325.278,58.0196,True,11,0,3,-1,0.003636802,0.002924219,-0.001010004,-0.001911849
6,MidAir,0.2524414,-0.09686164,0.0501994,0.1527166,33.10651,325.1627,57.90016,True,11,0,3,-1,0.003423982,0.002638362,-0.0009096712,-0.001983732
6,MidAir,0.2645111,-0.09711153,0.05039194,0.1526254,33.08949,325.0626,57.82785,True,11,0,3,-1,0.003241698,0.002348468,-0.0008294098,-0.002074942
6,MidAir,0.2752533,-0.09729322,0.05053844,0.1525547,33.04478,325.0189,57.82804,True,11,0,3,-1,0.003123848,0.00214678,-0.0007390194,-0.002145603
6,MidAir,0.286087,-0.09717956,0.05067928,0.1525888,33.03686,325.0529,57.86194,True,11,0,3,-1,0.003144463,0.00220044,-0.0007664002,-0.00211148
6,MidAir,0.2966309,-0.09705484,0.05087201,0.1526693,33.00227,325.1184,57.9338,True,11,0,3,-1,0.003130839,0.002245165,-0.000797689,-0.002031028
6,MidAir,0.3080597,-0.09697543,0.051197,0.1528589,32.9009,325.2534,58.16055,True,11,0,3,-1,0.002983926,0.002204567,-0.0008081272,-0.001841366
6,MidAir,0.318924,-0.09714542,0.05140164,0.1527358,32.8429,325.2471,58.16533,True,11,0,3,-1,0.002889453,0.00199458,-0.0007151291,-0.00196448
6,MidAir,0.3301392,-0.09740605,0.05146372,0.1523749,32.85156,325.1426,58.13883,True,11,0,3,-1,0.00297329,0.001753949,-0.0005972423,-0.002325386
6,MidAir,0.3415222,-0.09762534,0.0515379,0.152144,32.83732,325.0635,58.16393,True,11,0,3,-1,0.003027164,0.001534663,-0.0005230568,-0.002556354
6,MidAir,0.3522339,-0.09777423,0.05166066,0.1520239,32.80364,325.0164,58.16758,True,11,0,3,-1,0.00303909,0.001345769,-0.0005118884,-0.002676368
6,MidAir,0.3634644,-0.09797295,0.05184978,0.1519312,32.75053,324.9665,58.15244,True,11,0,3,-1,0.003013515,0.001127049,-0.0003785454,-0.002769068
6,MidAir,0.3748932,-0.09810007,0.05212263,0.1519969,32.67597,324.9467,58.15374,True,11,0,3,-1,0.002874496,0.0009199306,-0.0003285296,-0.002703428
6,MidAir,0.385376,-0.0981649,0.05226282,0.1519734,32.6489,324.9266,58.15045,True,11,0,3,-1,0.002861841,0.000815101,-0.0002996251,-0.002726898
6,MidAir,0.3967285,-0.09823683,0.05237234,0.1518796,32.63921,324.8925,58.1372,True,11,0,3,-1,0.002922307,0.0007231757,-0.000245709,-0.00282073
6,MidAir,0.4078674,-0.09848822,0.05281799,0.1518573,32.51028,324.8224,58.0794,True,11,0,3,-1,0.002867754,0.0003517792,-0.0001332052,-0.002842978
6,MidAir,0.4186859,-0.09856113,0.05307228,0.1518906,32.44206,324.8215,58.06797,True,11,0,3,-1,0.002818511,0.0001988709,-0.000100527,-0.002809688
6,MidAir,0.4301605,-0.09849657,0.05334166,0.1519835,32.37958,324.8499,58.07938,True,11,0,3,-1,0.002723498,0.0001834333,-5.23515E-05,-0.00271681
6,MidAir,0.4411469,-0.09774949,0.05430374,0.1531769,32.07076,325.3318,58.27504,True,11,0,3,-1,0.001624281,0.0005305186,-0.000189811,-0.00152342
6,MidAir,0.4524231,-0.09775834,0.0545223,0.1530216,32.06746,325.2781,58.29287,True,11,0,3,-1,0.001746206,0.000441663,-0.0001897812,-0.001678735
6,MidAir,0.4633331,-0.09779002,0.05462097,0.1527862,32.09975,325.203,58.27694,True,11,0,3,-1,0.00195889,0.0003899857,-0.0001456589,-0.001914144
6,MidAir,0.4746704,-0.09717893,0.05447665,0.1527733,32.21912,325.3265,58.36147,True,11,0,3,-1,0.002189641,0.0009810701,-0.0003445111,-0.001927003
6,MidAir,0.4856873,-0.09681182,0.05503566,0.1530495,32.08287,325.4213,58.31079,True,11,0,3,-1,0.002035803,0.001108177,-0.0004373379,-0.00165081
6,MidAir,0.4967194,-0.09664556,0.05549841,0.1531261,31.97116,325.4359,58.27467,True,11,0,3,-1,0.001971102,0.001114435,-0.0004065149,-0.001574174
6,MidAir,0.5078888,-0.09663665,0.05614574,0.153228,31.78151,325.3886,58.12132,True,11,0,3,-1,0.001762368,0.0009033456,-0.0003494658,-0.001472339
6,MidAir,0.5188293,-0.09632534,0.05646884,0.1532872,31.73078,325.418,58.13242,True,11,0,3,-1,0.00181973,0.001074664,-0.0003997125,-0.001413062
6,MidAir,0.5298767,-0.09611158,0.05693472,0.1533564,31.64022,325.4277,58.12074,True,11,0,3,-1,0.001789915,0.001108423,-0.0004111342,-0.001343936
