UserID,Condition,Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,IsTargetTrace,StrokeID,TargetID,TrailTypeID,SurfaceTypeID,DistToCenterline,Error_X,Error_Y,Error_Z
7,MidAir,0,-0.0497731,0.07825546,0.1566249,75.74499,203.9716,296.213,True,1,0,6,-1,0.006072967,0.0002269037,0.005755462,0.001924604
7,MidAir,0.003011703,-0.04976859,0.07826512,0.1566776,75.73488,204.0233,296.2514,True,1,0,6,-1,0.006099151,0.0002314076,0.005765118,0.00197725
7,MidAir,0.009276867,-0.04994884,0.07834198,0.1565719,75.63082,204.137,296.3635,True,1,0,6,-1,0.006134655,5.115941E-05,0.005841978,0.001871541
7,MidAir,0.02017689,-0.05008096,0.07844642,0.1565235,75.51649,204.2906,296.5179,True,1,0,6,-1,0.006220171,-8.095428E-05,0.00594642,0.001823202
7,MidAir,0.0315094,-0.05031102,0.0786248,0.15621,75.41772,204.7008,296.9913,True,1,0,6,-1,0.00631579,-0.0003110208,0.006124802,0.001509726
7,MidAir,0.04247808,-0.05061281,0.07871495,0.1561756,75.41778,205.2616,297.577,True,1,0,6,-1,0.006416993,-0.0006128065,0.006214954,0.001475334
7,MidAir,0.05450726,-0.05092559,0.07889421,0.1559426,75.42726,205.778,298.1671,True,1,0,6,-1,0.006579207,-0.0009255894,0.006394215,0.00124228
7,MidAir,0.06471634,-0.05127253,0.07881093,0.1561218,75.64494,206.046,298.6161,True,1,0,6,-1,0.006593005,-0.001272526,0.006310932,0.001421452
7,MidAir,0.07589769,-0.05152027,0.07875262,0.1561501,75.74646,205.8879,298.5596,True,1,0,6,-1,0.006596085,-0.001520269,0.006252624,0.001449764
7,MidAir,0.08747864,-0.05159792,0.07861999,0.1563582,75.88397,205.3419,298.0456,True,1,0,6,-1,0.00653881,-0.001597915,0.006119989,0.001657844
7,MidAir,0.09831905,-0.0511307,0.07822408,0.1565548,76.04497,203.8097,296.425,True,1,0,6,-1,0.006122319,-0.001130704,0.00572408,0.001854509
7,MidAir,0.1092224,-0.05113368,0.07799968,0.1567017,76.11652,203.3256,295.9073,True,1,0,6,-1,0.005961308,-0.001133684,0.005499683,0.00200136
7,MidAir,0.1203322,-0.051089,0.07778545,0.1569117,76.18182,202.8898,295.4005,True,1,0,6,-1,0.005832,-0.001089003,0.005285449,0.002211407
7,MidAir,0.1316752,-0.05062651,0.07763551,0.1569154,76.19311,202.3159,294.7904,True,1,0,6,-1,0.005627832,-0.0006265081,0.005135514,0.002215058
7,MidAir,0.1424494,-0.05037238,0.077501,0.1568758,76.18577,201.9507,294.4764,True,1,0,6,-1,0.005466375,-0.0003723763,0.005001001,0.00217545
7,MidAir,0.1535525,-0.05025375,0.0774285,0.1568442,76.13687,201.9356,294.4844,True,1,0,6,-1,0.00538058,-0.0002537481,0.004928507,0.002143845
7,MidAir,0.1650925,-0.050362,0.07745467,0.1566138,75.97775,202.2537,294.8583,True,1,0,6,-1,0.005323641,-0.0003620014,0.004954673,0.001913458
7,MidAir,0.1757202,-0.05047245,0.07740885,0.1565207,75.88949,202.5023,295.2209,True,1,0,6,-1,0.005256806,-0.0004724525,0.004908852,0.00182043
7,MidAir,0.1872883,-0.05056128,0.0773571,0.1564625,75.82041,202.7041,295.5027,True,1,0,6,-1,0.005197272,-0.0005612783,0.004857101,0.001762152
7,MidAir,0.1981907,-0.05079838,0.07727021,0.1565415,75.79723,202.8554,295.6486,True,1,0,6,-1,0.005175161,-0.0007983744,0.004770212,0.001841187
7,MidAir,0.2092891,-0.05074224,0.07713746,0.1566314,75.81403,202.6195,295.3905,True,1,0,6,-1,0.005078012,-0.0007422417,0.004637457,0.001931131
7,MidAir,0.2201452,-0.05058251,0.07696944,0.1567369,75.86129,202.3109,295.0651,True,1,0,6,-1,0.004945985,-0.000582505,0.004469447,0.002036542
7,MidAir,0.2314053,-0.05037148,0.07676017,0.1568804,75.94598,202.0301,294.7916,True,1,0,6,-1,0.004799978,-0.0003714822,0.004260175,0.00218007
7,MidAir,0.2424412,-0.05024417,0.07661289,0.1568248,75.94798,201.8509,294.6018,True,1,0,6,-1,0.004635617,-0.0002441667,0.004112892,0.002124488
7,MidAir,0.2535372,-0.05008877,0.0764548,0.1567793,75.95193,201.6451,294.3785,True,1,0,6,-1,0.00446886,-8.876994E-05,0.003954805,0.002079025
7,MidAir,0.2649193,-0.05002038,0.07622875,0.1568113,75.95351,201.4241,294.0812,True,1,0,6,-1,0.004284899,-2.038106E-05,0.003728755,0.002111003
7,MidAir,0.2758236,-0.04987004,0.07601295,0.1567888,75.95967,201.0957,293.7455,True,1,0,6,-1,0.004088929,0.0001299568,0.003512956,0.002088442
7,MidAir,0.2878628,-0.04967894,0.07575753,0.1568152,75.98247,200.8306,293.4769,True,1,0,6,-1,0.003897115,0.0003210567,0.003257535,0.002114922
7,MidAir,0.2980042,-0.04951069,0.07548073,0.1570554,76.02728,200.7417,293.3148,True,1,0,6,-1,0.003830204,0.0004893132,0.002980731,0.002355054
7,MidAir,0.3091335,-0.04919384,0.07523051,0.1571443,76.04717,200.4226,292.9279,True,1,0,6,-1,0.00375218,0.0008061565,0.002730511,0.002444029
7,MidAir,0.3204603,-0.04875778,0.07496884,0.1571433,76.03922,199.8877,292.3479,True,1,0,6,-1,0.003688677,0.001242217,0.002468847,0.002442956
7,MidAir,0.3314438,-0.04849628,0.074671,0.1568707,75.90422,199.5162,291.8945,True,1,0,6,-1,0.003402104,0.001203716,0.002327003,0.002170354
7,MidAir,0.342371,-0.04838521,0.07433324,0.15707,75.92441,199.6578,292.0372,True,1,0,6,-1,0.003352523,0.001094796,0.002103634,0.002369717
7,MidAir,0.3537741,-0.04809941,0.07406354,0.1570981,75.91335,199.6647,292.0201,True,1,0,6,-1,0.003297741,0.001040593,0.00201074,0.002397746
7,MidAir,0.3649769,-0.04731851,0.07381861,0.1570109,75.91206,199.2643,291.6166,True,1,0,6,-1,0.00333654,0.001111493,0.002135009,0.002310589
7,MidAir,0.3762531,-0.04700954,0.07357344,0.1569855,75.87222,199.1101,291.3609,True,1,0,6,-1,0.003265047,0.001080461,0.002066642,0.002285197
7,MidAir,0.3879261,-0.04666831,0.07330053,0.1570689,75.83794,198.9499,291.181,True,1,0,6,-1,0.003265082,0.001041695,0.001991324,0.002368599
7,MidAir,0.3990765,-0.0465516,0.07287923,0.1573792,75.84814,199.2418,291.4126,True,1,0,6,-1,0.003300215,0.0008884035,0.00171043,0.002678916
7,MidAir,0.410368,-0.04603066,0.07264063,0.1573928,75.85191,198.9893,291.1398,True,1,0,6,-1,0.003328026,0.0008993447,0.001737028,0.002692521
7,MidAir,0.4216871,-0.04540686,0.07245724,0.1572075,75.81744,198.5359,290.654,True,1,0,6,-1,0.003258401,0.000963144,0.001844838,0.00250721
7,MidAir,0.4329357,-0.04480296,0.07223254,0.1572004,75.80964,198.3038,290.2421,True,1,0,6,-1,0.00330421,0.0009970367,0.001916543,0.002500117
7,MidAir,0.4442987,-0.04434991,0.07204252,0.1572375,75.78706,198.2112,290.0833,True,1,0,6,-1,0.00335872,0.001020089,0.00195013,0.002537206
7,MidAir,0.4555759,-0.04422569,0.07182816,0.1574308,75.73479,198.455,290.2276,True,1,0,6,-1,0.003425196,0.0009543151,0.001834556,0.002730504
7,MidAir,0.4668903,-0.04382742,0.07153033,0.1577681,75.76796,198.4622,290.161,True,1,0,6,-1,0.003655302,0.0009125806,0.001765527,0.003067791
7,MidAir,0.4782495,-0.04331086,0.07130918,0.1577617,75.73768,198.0923,289.731,True,1,0,6,-1,0.00367305,0.000939142,0.001799181,0.003061414
7,MidAir,0.4896002,-0.0427882,0.0711322,0.1577024,75.69466,198.0276,289.6473,True,1,0,6,-1,0.003671536,0.0009717979,0.001877002,0.003002107
7,MidAir,0.5007381,-0.0422625,0.07093376,0.1577849,75.69222,197.9721,289.485,True,1,0,6,-1,0.003777272,0.001007501,0.001933359,0.003084615
7,MidAir,0.5121002,-0.04168673,0.07078424,0.1577051,75.66669,197.7711,289.2365,True,1,0,6,-1,0.003792019,0.001063272,0.002054244,0.003004819
7,MidAir,0.5234518,-0.04125649,0.07069136,0.1577041,75.65138,197.8222,289.2647,True,1,0,6,-1,0.003863102,0.001123514,0.002153762,0.003003761
7,MidAir,0.5346451,-0.0407987,0.07060309,0.1577491,75.64973,197.8455,289.2684,True,1,0,6,-1,0.003982349,0.001181301,0.002273493,0.003048748
7,MidAir,0.5458183,-0.04048011,0.07042979,0.1579154,75.6975,197.9759,289.3411,True,1,0,6,-1,0.004106831,0.001179889,0.002266586,0.003215045
7,MidAir,0.5571747,-0.04002456,0.07029444,0.1581196,75.77799,198.141,289.4128,True,1,0,6,-1,0.004323195,0.001215443,0.002349645,0.00341934
7,MidAir,0.5681982,-0.0395545,0.07022855,0.1581232,75.77393,198.1894,289.3564,True,1,0,6,-1,0.004424626,0.001295507,0.002486549,0.003422871
7,MidAir,0.5798225,-0.0390792,0.0701943,0.158188,75.75964,198.2289,289.2426,True,1,0,6,-1,0.00459568,0.001380797,0.002655104,0.003487706
7,MidAir,0.591032,-0.03878037,0.07018511,0.1581859,75.68963,198.3571,289.3056,True,1,0,6,-1,0.004679587,0.001439635,0.002770714,0.00348556
7,MidAir,0.6013546,-0.03860652,0.07017776,0.1581677,75.60035,198.5922,289.4738,True,1,0,6,-1,0.004715666,0.001473475,0.002836168,0.003467351
7,MidAir,0.6124811,-0.03833069,0.07018286,0.1582287,75.53308,198.8055,289.648,True,1,0,6,-1,0.004850176,0.001539312,0.00295046,0.003528386
7,MidAir,0.6235952,-0.03786793,0.0702917,0.1578648,75.40645,198.6677,289.5081,True,1,0,6,-1,0.004821666,0.001682069,0.003225699,0.003164485
